total,url,exchangeId,instrumentType,symbolTicker,symbolExchangeTicker,normalizedTicker,symbolEsignalTicker,instrumentName,micCode
6703,https://www.nyse.com/quote/XNGS:LBTYA,564,COMMON_STOCK,LBTYA,LBTYA,LBTYA,LBTYA,LIBERTY GLOBAL LTD.,XNGS
6703,https://www.nyse.com/quote/XNGS:LBTYB,564,COMMON_STOCK,LBTYB,LBTYB,LBTYB,LBTYB,LIBERTY GLOBAL LTD.,XNGS
6703,https://www.nyse.com/quote/XNGS:LBTYK,564,COMMON_STOCK,LBTYK,LBTYK,LBTYK,LBTYK,LIBERTY GLOBAL LTD.,XNGS
6703,https://www.nyse.com/quote/XNYS:LC,558,COMMON_STOCK,LC,LC,LC,LC,LENDING CLUB CORP,XNYS
6703,https://www.nyse.com/quote/XNMS:LCCCU,564,UNIT,LCCCU,LCCCU,LCCCU,LCCCU,LAKESHORE ACQUISITION III CORP. UNIT 1 ORD SHS & 1 RIGHT,XNMS
6703,https://www.nyse.com/quote/XNCM:LCFY,564,COMMON_STOCK,LCFY,LCFY,LCFY,LCFY,LOCAFY LIMITED,XNCM
6703,https://www.nyse.com/quote/XNGS:LCID,564,COMMON_STOCK,LCID,LCID,LCID,LCID,LUCID GROUP INC,XNGS
6703,https://www.nyse.com/quote/XNYS:LCII,558,COMMON_STOCK,LCII,LCII,LCII,LCII,LCI INDUSTRIES,XNYS
6703,https://www.nyse.com/quote/XNCM:LCNB,564,COMMON_STOCK,LCNB,LCNB,LCNB,LCNB,LCNB CORP,XNCM
6703,https://www.nyse.com/quote/XASE:LCTX,545,COMMON_STOCK,LCTX,LCTX,LCTX,LCTX,LINEAGE CELL THERAPEUTICS INC,XASE
6703,https://www.nyse.com/quote/XNGS:LCUT,564,COMMON_STOCK,LCUT,LCUT,LCUT,LCUT,LIFETIME BRANDS IN,XNGS
6703,https://www.nyse.com/quote/XNYS:LDI,558,COMMON_STOCK,LDI,LDI,LDI,LDI,LOANDEPOT INC,XNYS
6703,https://www.nyse.com/quote/XNYS:LDOS,558,COMMON_STOCK,LDOS,LDOS,LDOS,LDOS,LEIDOS HOLDINGS INC,XNYS
6703,https://www.nyse.com/quote/XNYS:LDP,558,CLOSED_END_FUND,LDP,LDP,LDP,LDP,COHEN & STEERS LTD DURATION PFD,XNYS
6703,https://www.nyse.com/quote/XNCM:LDTC,564,COMMON_STOCK,LDTC,LDTC,LDTC,LDTC,LEDDARTECH HOLDINGS INC,XNCM
6703,https://www.nyse.com/quote/XNCM:LDWY,564,COMMON_STOCK,LDWY,LDWY,LDWY,LDWY,LENDWAY INC,XNCM
6703,https://www.nyse.com/quote/XNCM:LE,564,COMMON_STOCK,LE,LE,LE,LE,LANDS END INC,XNCM
6703,https://www.nyse.com/quote/XNYS:LEA,558,COMMON_STOCK,LEA,LEA,LEA,LEA,LEAR CORP,XNYS
6703,https://www.nyse.com/quote/XNGS:LECO,564,COMMON_STOCK,LECO,LECO,LECO,LECO,LINCOLN ELECTRIC HLDGS INC,XNGS
6703,https://www.nyse.com/quote/XNCM:LEDS,564,COMMON_STOCK,LEDS,LEDS,LEDS,LEDS,SEMILEDS CORPORATION,XNCM
6703,https://www.nyse.com/quote/XNGS:LEE,564,COMMON_STOCK,LEE,LEE,LEE,LEE,LEE ENTERPRISES INC,XNGS
6703,https://www.nyse.com/quote/XNYS:LEG,558,COMMON_STOCK,LEG,LEG,LEG,LEG,LEGGETT & PLATT INC,XNYS
6703,https://www.nyse.com/quote/XNGS:LEGH,564,COMMON_STOCK,LEGH,LEGH,LEGH,LEGH,LEGACY HOUSING CORPORATION,XNGS
6703,https://www.nyse.com/quote/XNGS:LEGN,564,DEPOSITORY_RECEIPT,LEGN,LEGN,LEGN,LEGN,LEGEND BIOTECH CORP SPON ADS EACH REP 2 ORD SHS,XNGS
6703,https://www.nyse.com/quote/XASE:LEGT,545,COMMON_STOCK,LEGT,LEGT,LEGT,LEGT,LEGATO MERGER CORP III,XASE
6703,https://www.nyse.com/quote/XASE:LEGT.U,545,UNIT,LEGT.UN,LEGT.U,LEGT.U,LEGT.U,LEGATO MERGER CORP III UNITS 1 ORD & 1/2 WT,XASE
6703,https://www.nyse.com/quote/XNYS:LEN.B,558,COMMON_STOCK,LEN.B,LEN.B,LEN.B,LEN.B,LENNAR CORP,XNYS
6703,https://www.nyse.com/quote/XNGS:LENZ,564,COMMON_STOCK,LENZ,LENZ,LENZ,LENZ,LENZ THERAPEUTICS INC,XNGS
6703,https://www.nyse.com/quote/XNYS:LEO,558,CLOSED_END_FUND,LEO,LEO,LEO,LEO,BNY MELLON STRATEGIC MUNICIPALS INC,XNYS
6703,https://www.nyse.com/quote/XNGS:LESL,564,COMMON_STOCK,LESL,LESL,LESL,LESL,LESLIES INC,XNGS
6703,https://www.nyse.com/quote/XASE:LEU,545,COMMON_STOCK,LEU,LEU,LEU,LEU,CENTRUS ENERGY CORP,XASE
6703,https://www.nyse.com/quote/XNYS:LEVI,558,COMMON_STOCK,LEVI,LEVI,LEVI,LEVI,LEVI STRAUSS & COMPANY,XNYS
6703,https://www.nyse.com/quote/XNCM:LEXX,564,COMMON_STOCK,LEXX,LEXX,LEXX,LEXX,LEXARIA BIOSCIENCE CORP,XNCM
6703,https://www.nyse.com/quote/XNGS:LFCR,564,COMMON_STOCK,LFCR,LFCR,LFCR,LFCR,LIFECORE BIOMEDICAL INC,XNGS
6703,https://www.nyse.com/quote/XNMS:LFMD,564,COMMON_STOCK,LFMD,LFMD,LFMD,LFMD,LIFEMD INC,XNMS
6703,https://www.nyse.com/quote/XNMS:LFMDP,564,PREFERRED_STOCK,LFMDP,LFMDP,LFMDP,LFMDP,LIFEMD INC PFD SER A 8.875%,XNMS
6703,https://www.nyse.com/quote/XNGS:LFST,564,COMMON_STOCK,LFST,LFST,LFST,LFST,LIFESTANCE HEALTH GROUP INC,XNGS
6703,https://www.nyse.com/quote/XNYS:LFT,558,REIT,LFT,LFT,LFT,LFT,LUMENT FINANCE TRUST INC,XNYS
6703,https://www.nyse.com/quote/XNYS:LFTpA,558,PREFERRED_STOCK,LFT-A,LFTpA,LFTpA,LFT/PA,LUMENT FINANCE TRUST INC 7.875% CUM REDEEMABL PFD STK SER A,XNYS
