Symbol,Sector,DateType,Final_Score_PSR,Final_Score_GP/A,Final_Score_EV/EBIT,Final_Score_PER,Final_Score_CurrentRatio,Final_Score_PBR,Final_Score_DebtToEquityRatio,Final_Score_PCR,Final_Score_PFCR,Final_Score_ROE,Final_Score_OperatingMargin,Final_Score_FreeCashFlowMargin,Final_Score_RevenueGrowth,Final_Score_InterestCoverageRatio,Final_Score_Total
TPH,Consumer Cyclical,Quarter,51.40678371389572,26.680195379315823,48.44914267236807,48.64259938732652,80.30933550441806,52.36129910334732,53.0855552341828,54.14161111733609,57.17588275576361,52.63522379290208,51.43672094488059,51.905272485712274,48.612128043667354,47.03176365723479,51.705250985167936
SMC,Energy,Quarter,52.03627320181708,22.914164707617566,56.0201288698707,51.07997114899069,51.92397629098038,50.0,39.22295754554072,71.28912985305296,59.90506977840434,64.16185967681425,52.293031629717014,52.28419833838994,48.6176949243709,42.64746499494238,51.69332929467071
AAPL,Technology,Quarter,51.11705069599984,79.34064619107286,48.252898268515274,49.12470086288608,40.4257662469595,24.821177312432873,40.67871275083392,55.331157422392224,51.632509660736005,52.47203777387293,52.99097353937621,53.19566044647866,47.67472666383067,51.926920263971965,51.688748727113186
ORA,Utilities,Quarter,45.401082808051825,46.43466326095818,47.39583678471505,47.54317152657127,53.55229040095792,56.54531142584497,63.7228849327701,56.25679843147874,53.1339499496429,46.592595891955,55.637954532719235,55.877692888550214,46.97127027994305,49.52258787241364,51.686958548159765
COP,Energy,Quarter,51.77167602215532,50.53120443857364,50.8106672528994,46.73114544645006,37.78150321860624,43.120788188710115,74.40992300327159,54.78071793785059,53.45921092810421,58.55766993586601,52.85824403563185,51.98642142139798,48.6176949243709,55.590856397909405,51.685504308445346
FET,Energy,Quarter,52.06536493927252,64.99787776452095,39.57552895009276,52.40261885831574,65.52219966526866,71.75980238994067,57.936428270232526,46.06188136732615,49.59332732049644,49.17917631538462,51.06958867702642,51.62963919203158,57.25542315978266,43.098134511339815,51.681061617287014
PDEX,Healthcare,Quarter,55.07148890279832,44.13176860574187,50.68373282397232,48.544651946018405,48.85906376575231,53.585194871492845,52.93312123301425,57.41817553656598,57.1793021254513,51.47734254518182,53.133779007390046,52.9277753911887,48.67558711038858,51.331869113645446,51.6732456567422
VNT,Technology,Quarter,56.08491030557957,51.77942263526051,48.75785102829105,50.43153266576869,42.77902047602822,51.78286958331827,34.873811649280825,59.15058814706516,51.82490033876113,52.1673159186899,52.88896926426419,53.04683956513025,47.67472666383067,52.27238846793976,51.6691314679338
BMI,Technology,Quarter,51.58300610301901,64.24318625189039,49.378859255821254,47.82839506042085,51.450188487446894,45.26917609572677,50.0,49.267834236390925,51.37739630253561,51.56796136701916,52.909276785776306,53.0736744999896,49.24642821864161,51.926920263971965,51.65090150504707
GNTX,Consumer Cyclical,Quarter,51.405656257306326,38.94691641072146,50.0,48.02321680838101,73.1235633825435,52.104980664543945,50.0,53.00889300949818,54.07332110205957,53.343236902582774,51.443159826872815,51.915011731155765,48.62325532432378,47.03176365723479,51.64592679123029
IZEA,Communication Services,Quarter,52.22458343722873,27.285741888687767,46.197350489482645,51.69362631173706,79.68113955564306,53.1939628192831,53.27661611548973,50.0,50.0,54.62313551431133,52.022160515792166,52.102579097892985,47.90964934211514,52.78583639776434,51.64259867753058
MOH,Healthcare,Quarter,55.16466724015996,47.19102214814498,50.950749400870166,49.14629849627074,31.454333551000957,52.8518236549847,52.43698033232926,54.19941120061679,53.47271445609063,52.32640656322142,53.11014275387636,52.87025139457566,47.57634167222365,51.3288411132918,51.642099878916305
ZENV,Technology,Quarter,58.13227797766074,27.407576685530014,49.32878226099569,51.681256377645425,37.70598846633484,69.6991010149182,70.72961731578728,54.41836449182912,51.13096951747903,51.100940343399685,52.74299528218983,52.920526081448436,47.1764538060801,51.928193336513694,51.63191412742695
JAZZ,Healthcare,Quarter,54.94642511991602,45.07128731648885,50.1671058721022,49.69684457532756,37.14947204178387,53.554288386887194,51.46855296224705,57.566312851789434,56.82462395140458,51.264658861760395,53.126694537691534,52.940648032702384,47.74498333280064,51.308053351182195,51.61752508731845
SHW,Basic Materials,Quarter,52.9218956485483,95.1886470385298,46.47937158405499,37.24039939474627,33.64649076846739,46.34373066301783,48.42904100048546,47.13114945494346,51.33596962938312,53.55441051310182,53.158221775154374,52.886554846457706,50.205730143042565,54.096107787891725,51.615551446273194
ESTC,Technology,Quarter,50.352604338660655,73.08514140012934,46.17064753020587,51.55801896101323,45.09978399154792,32.71360877567615,53.07749133431564,50.33131562977245,51.373132069381626,51.20377265068518,52.74110013212152,53.139400128135016,48.34483185479766,51.926920263971965,51.6091834899242
JOUT,Consumer Cyclical,Quarter,51.4068343621976,43.637377306960516,43.627078716274106,46.124965200347035,80.30933550441806,52.382464933336564,53.78992036125945,50.0,50.0,50.547088424334234,51.42803267971735,51.88331418130003,50.22329727667913,47.05935563672588,51.60136175596785
MAX,Communication Services,Quarter,52.222879559135414,76.46412284338295,39.45448910015288,51.69362631173706,35.77008979811558,52.38611223103275,51.490884707092796,49.1515731808032,49.63321535886179,58.58520126572327,52.02290954674541,52.10407025106015,48.36150603422091,52.824587089197706,51.583233376947284
SHYF,Industrials,Quarter,52.167473685880225,52.8744986293646,,52.95744297211016,40.6661034223121,53.44109840596825,52.233971372695606,50.72285753612601,42.280335747962965,50.37468865412755,52.26569262792965,52.25753400594663,47.980666205773005,48.09075196920553,51.582992206906525
LUNG,Healthcare,Quarter,54.51284093212122,50.787361964234044,51.13487557122502,50.05848669382735,77.48316458471996,53.05970733000598,53.18868073232987,50.0,50.0,51.13048532386898,53.099339866615395,52.86441215000707,47.74498333280064,51.305140201002956,51.578724584766334
KAI,Industrials,Quarter,52.08869630807122,60.99064619443996,,45.767233208727006,44.505894864022245,51.259801653043866,58.59626842274301,45.58335362425357,44.436662307878464,50.73567437145311,52.28534443533431,52.2755243707189,48.92812808271946,48.592474828667676,51.57282229514325
BIRD,Consumer Cyclical,Quarter,51.40687444475857,38.12400999488359,50.11261407002555,49.16414733300553,78.9362035604166,52.40649157208717,52.55888227849824,50.0,50.0,50.18011377817734,51.4280258639806,51.88331418130003,48.612128043667354,47.03176365723479,51.560326341288246
UNF,Industrials,Quarter,52.13990189041988,58.237520247169776,,45.841105399398636,60.69044241956932,53.13775589245208,63.147927391956486,56.711959681071306,56.21009148364979,50.509639635632105,52.27250748371231,52.267003500593674,47.787130300512224,48.05666271772324,51.55525105796415
FN,Technology,Quarter,55.847924070996825,23.816023146684955,48.41796196983785,49.49526134083749,53.220380656066766,59.087472704084206,75.79421706888792,58.339565932829004,51.77599610264477,51.47774509705761,52.817918823319715,53.03778974596471,48.32527548908339,53.19018858217932,51.549057294033425
BPMC,Healthcare,Quarter,53.29503027131513,50.23253940200837,50.895430792352535,49.36729373913232,51.18156409576381,49.983300825862,51.092680736661784,50.0,50.0,54.65382850182225,53.099339866615395,52.86441215000707,49.7299334250218,51.305140201002956,51.543262196881436
LEVI,Consumer Cyclical,Quarter,51.406644733243986,75.69237855967941,46.07590896649475,47.78939024226913,39.541156996430075,52.07673798736235,51.844711933573414,50.54718430437576,52.409307102918284,54.113792101759486,51.43611452989035,51.88854285496991,48.443090797603375,48.317357494234344,51.54159418605747
NWPX,Basic Materials,Quarter,53.673939187434,48.92725171691927,49.770908962321656,47.64844823722754,48.74395506989169,54.858096221052044,52.22724237662584,53.273237996819105,51.85571492800794,49.86562482084648,53.129051229284144,52.87211666383037,50.69159454270213,54.034414492440305,51.54082831752875
SSD,Basic Materials,Quarter,52.89089040988726,90.07416175721782,48.16113611329558,42.127186760611046,51.09672966855628,46.37533765644968,53.314496225341216,23.050981011337846,51.024317065368244,50.697554351986604,53.178603310667505,52.86537662918237,53.19368708940675,53.435971085996044,51.53474493823602
AXR,Real Estate,Quarter,53.50469764280022,34.80361786165296,46.14103014549856,51.33303161124235,65.53009429532315,53.302375196846896,91.50871966924025,52.08173537532447,51.151179890359245,47.63115129540185,37.84143224716192,42.25298978494872,46.572174996721714,47.826771692341936,51.53435726463316
CHX,Energy,Quarter,51.87981710598553,85.18256500848359,48.42570369555883,45.74006637746964,46.840585680451206,33.09521101247803,72.44285665218601,48.115898677568566,47.270368983844406,59.54708263757895,51.89003307214911,51.98146251663137,48.6176949243709,52.0484647516804,51.52547228725338
ROKU,Communication Services,Quarter,52.21914432090739,52.543205857626404,46.49900112238141,51.69362631173706,55.14028407834244,52.73154018984294,52.86977697041432,48.49724503624626,49.529361405893525,54.62313551431133,52.022160515792166,52.10524655974689,47.90964934211514,52.78583639776434,51.51208668736583
LZB,Consumer Cyclical,Quarter,51.40677726239771,59.50771838978598,47.39044326490572,48.143716693077415,45.96809871759818,52.28711967356119,52.61021363027503,53.778840204715465,57.603934902637704,52.09216662188284,51.432658974584896,51.895576136750705,48.26831993921113,48.66797979143163,51.50382601448683
NVEE,Industrials,Quarter,52.132175595555054,69.38532574029576,,39.56423052836706,43.75486744037995,52.94647201910678,58.328273838976195,52.055181318999345,49.89268430518388,50.40522827659297,52.269704279110734,52.26866443047498,48.21568568688136,48.14695006161057,51.49258824500863
CVRX,Healthcare,Quarter,53.78039842765892,51.40861739144019,51.13487557122502,50.05848669382735,90.37727531618495,51.975672568240185,53.04603508784311,50.0,50.0,51.13048532386898,53.099339866615395,52.86441215000707,47.74498333280064,51.305140201002956,51.479565627256015
ATR,Healthcare,Quarter,54.87764064698533,44.99538989696242,50.53711185982314,48.288559035831504,28.79986074892273,52.93409692756105,52.70208286487328,55.208079664680454,55.86736828550122,51.7140305545334,53.133961456688525,52.88429708236109,48.375470376023486,51.32808504264709,51.47864887503029
BRFS,Consumer Defensive,Quarter,58.22311251889532,33.23357171830725,54.58109404057879,54.41075626444807,32.254343797728616,58.02291163411911,44.28609043843954,58.249116290928406,58.301837680595185,51.002845213982454,54.28875036244266,54.85516684669855,61.31508303771643,47.664067139102414,51.47776764171306
BBSI,Industrials,Quarter,52.15922850461013,47.87408202016215,,53.48549159137017,34.90658294571086,51.58871843590513,61.385416460669376,54.626746235505486,53.38341466909458,50.61071047702467,52.26709987823979,52.2692030696088,48.21568568688136,48.35253046504012,51.473513610365934
NHTC,Consumer Cyclical,Quarter,51.40642574107075,60.33910120809726,50.11261407002555,45.683988130256814,65.76929963428353,52.284313693824984,53.85163178772556,49.618559256038345,41.99419930141424,50.58477229183127,51.4280258639806,51.88969369240569,48.61980536975747,47.03176365723479,51.47244240699621
CNMD,Healthcare,Quarter,54.93098591062901,46.27480789846934,50.53602777089796,48.30769158289957,35.94192660155947,53.15825404449137,52.012722080115076,55.50359626937261,54.527235154605265,51.62812616362206,53.133134190699195,52.899366397235056,47.74498333280064,51.31371437955824,51.4707615606035
NTAP,Technology,Quarter,54.49553328699723,75.83048432401236,48.578470839084204,49.67965180199653,40.03231321840191,24.821177312432873,21.662069344549572,58.23239960962561,51.783408546802924,52.47203777387293,52.91815735749023,53.14374824995123,47.22955392760501,53.12901637352468,51.455994032844885
LVO,Communication Services,Quarter,52.22456270456247,62.977534522243744,46.49900112238141,51.69362631173706,30.634474591422638,52.38611223103275,51.011458900848986,53.52033736152251,54.000078665027374,60.45256600629318,52.022160515792166,52.10705281908048,47.90964934211514,52.78583639776434,51.44460367798746
PENG,Technology,Quarter,57.47827112098748,33.372747569949084,48.6567095749958,48.72693055080826,48.55792368026319,64.85077807072986,42.10641687777508,61.25622997491325,51.79298376911497,51.163350722255956,52.785223844022454,53.08568442265643,49.183657917592015,52.33326755341744,51.42874563440938
SMCI,Technology,Quarter,55.175153471628406,46.55268214051755,47.87908955113613,48.76320388416798,55.404125424294456,43.72262551498731,64.30755925048727,50.0,50.73522295471206,51.775826676558424,52.81942407328715,52.90802737067286,48.91872212867486,53.19018858217932,51.41946541111995
PSA,Real Estate,Quarter,6.654071071147999,53.097971256135324,51.64093530135634,52.16289000205222,33.625787741148855,51.16255870715664,64.55911932981748,48.41074880216206,47.393868335818915,48.675681088461566,85.69309439597913,79.92483645262556,46.10608673120837,50.757484232263664,51.418938103381016
HAE,Healthcare,Quarter,54.79274410614053,48.6916466243385,50.18935952339803,47.23416382968675,40.91327229540457,52.71768089621411,52.336483307701,54.17022797862664,52.88614420561273,51.57048369840047,53.12593618503771,52.90031230986428,47.88870047274787,51.326007799515125,51.40981735422901
MIRM,Healthcare,Quarter,54.61746547269273,46.25534240130716,51.13487557122502,50.05848669382735,52.589771211853034,52.49928751907895,51.89145115321563,53.83559336359856,52.94560572025884,51.13048532386898,53.099339866615395,52.91415762407909,47.74498333280064,51.305140201002956,51.409309818303655
TRI,Industrials,Quarter,52.050578088361846,59.81752917480884,,46.57672379355532,31.514733249653766,50.276863766305766,57.57917999931277,44.56965963628345,44.064930106830914,50.92326793678263,52.29673774691322,52.292529628118245,48.852611339467956,48.427927733115524,51.397739291860596
MTH,Consumer Cyclical,Quarter,51.406713189775374,31.976873186587667,48.7218899131662,48.642671779597116,80.30933550441806,52.341045484565356,53.539347440889365,51.52034887053495,49.184403042167695,52.94517924928298,51.43839728710013,51.88999557336293,48.612128043667354,47.03176365723479,51.39714944445357
WCC,Industrials,Quarter,52.167387593241315,55.999833442820474,,50.1685018270597,47.4693021896172,53.158008510116794,50.842239918218,57.59582590063185,56.360254097987145,50.60974256170403,52.27118191976139,52.27340268878423,48.21568568688136,48.17790889187292,51.3942475764139
AVD,Basic Materials,Quarter,53.695471685842975,68.93006420053177,48.06097620766658,40.44360620192919,42.68941641904462,54.85704704557071,52.44444757352524,50.0,51.024317065368244,49.44517167303397,53.10963295004032,52.86537662918237,48.364415122846616,53.58135745215222,51.393664301909624
AORT,Healthcare,Quarter,54.92829315115125,48.14668183582426,50.52833402238039,48.842252706890335,68.55682598512942,53.27698962248481,51.72480261362686,51.7853868724922,51.59767844550588,51.446876878451704,53.15144724591005,52.87364950901627,48.02064476424593,51.3101460529131,51.38634804481429
MATW,Industrials,Quarter,52.164179919310946,56.8764569529575,,50.00593667164581,41.95735820508961,53.014346310383424,48.45204159432304,58.17530686121062,56.88340428545314,50.500280667779265,52.26960647764135,52.26841054328423,48.995181266428496,48.11881997322557,51.38555159225939
SYK,Healthcare,Quarter,54.40896408270233,52.348427782930855,50.27630745103361,47.82154070642904,32.01679246179053,51.95314244703502,52.49305567651943,49.34830856665013,49.569262631483525,51.968408826544916,53.15224159565159,52.88910385799453,47.74498333280064,51.305140201002956,51.377174039889475
CARS,Communication Services,Quarter,52.22335954884274,67.87873073903215,38.5149807948489,44.03210299080895,42.18531399656187,52.976566723169455,52.533791839828936,54.486698584172515,54.520680169103656,54.907464817915496,52.02607369165937,52.11400297702559,47.92737474086694,52.920120118692864,51.37480440946639
VNDA,Healthcare,Quarter,55.04844506368694,41.250590883799,51.02799358860366,50.05848669382735,60.69730817846294,54.09461376111169,54.39083333073022,55.36286518100647,54.7341561230358,51.13048532386898,53.099339866615395,52.90050998005706,48.07728052495541,51.305140201002956,51.36919625051825
MOMO,Communication Services,Quarter,52.22813571972575,37.75267682430706,46.49900112238141,45.58897568428259,57.98688672621745,53.23720076361236,52.91381285622904,55.96763479771619,55.99497976114857,55.22275685326052,52.031965630247434,52.1104441438182,47.60081489104919,53.871389293487084,51.35761964767734
INVA,Healthcare,Quarter,54.82227114707077,39.41784106577756,50.928736504428585,49.430220067526335,53.58582637224236,53.72194878015911,52.39767291725473,58.112258750906435,57.33704317854598,51.98116268109442,53.22418729797899,53.03816030266759,48.222265294437236,51.32223135893015,51.3565052206741
KT,Communication Services,Quarter,52.22889111108844,53.644757084690816,45.44574689674312,51.69285967869953,37.09058622744401,53.26229938731088,52.63630609781816,56.28224826205941,56.29168717623152,55.46211533251257,52.025694063616356,52.104586977255025,47.64822532571924,53.153171946121915,51.35494111195079
SRDX,Healthcare,Quarter,54.74101922503762,47.311854830006354,49.66982334053407,47.35027268927156,58.37848727273823,53.02300543055229,53.46119383449854,54.542423975628836,54.091795292611664,51.15525104751955,53.10325738192918,52.90796913776042,48.06094989576032,51.306224940660115,51.35302080884669
PFGC,Consumer Defensive,Quarter,57.90031156128934,58.456775931316486,49.056261919898915,46.22813444643458,39.17770081283866,55.52740232577564,46.467470858976036,56.7551280059742,56.57092784324201,50.04938139692798,53.88655264604894,54.11244318352547,47.069613497126,47.68032120949718,51.352744688490816
TWIN,Industrials,Quarter,52.158601139067244,54.380840268945406,,47.573481202944656,46.57627100255426,53.270509397007494,59.87950397591637,58.98740506293103,57.614682696064776,50.59075393039603,52.27118354047464,52.26597075180244,48.47962046439449,48.60230037840216,51.34087711983694
RNW,Utilities,Quarter,67.27386093795744,46.47942722028542,50.01936319548899,47.74473153670759,36.01687525201056,74.47535882174337,19.085524957042526,73.31136446487598,55.91030905423756,46.51406554395302,60.637306575792195,55.21661063401946,47.018789307455656,49.4664460321505,51.33893784718299
NKE,Consumer Cyclical,Quarter,51.406005044967216,65.60654299437427,43.16573285321428,47.036781669549725,52.66966702919623,51.512963562219014,52.42453207664104,52.216317001554785,49.3488860351521,54.64362935469012,51.43367059411422,51.90919762869149,48.21761031800376,47.03176365723479,51.33023570140021
DRCT,Communication Services,Quarter,52.22553627748727,63.023192009190645,45.19503115057832,51.69362631173706,30.46841950513693,52.38611223103275,51.21545060955576,53.996986085501966,53.94560554242186,59.53122702223041,52.022160515792166,52.11788780837265,47.90964934211514,52.78583639776434,51.32262291492266
MASI,Healthcare,Quarter,54.73381880882879,50.208863284292704,49.74765255002736,46.53833729836482,37.302641668088754,52.44299415723434,52.488179402719524,52.347954270144996,52.812830831416946,51.43480255519122,53.12205865807193,52.88598916546249,47.74498333280064,51.312167306417194,51.316861640129176
BDN,Real Estate,Quarter,77.75491961306633,33.09845648455534,45.650142373697655,53.04664832929104,40.24383356912913,53.60561269772796,51.8273290469782,65.64326208921885,63.72400531322376,47.4601923656426,51.95388002519703,40.08005662345806,46.10608673120837,48.19963031586282,51.31386111273265
PINC,Healthcare,Quarter,54.965164311199594,39.17363217540321,51.0598203909704,49.83908134415879,27.185279272728586,53.84713630280288,54.14219106935856,55.91039716285777,55.43626492990684,51.25147253002092,53.117636139519746,52.954564084852095,49.28565341224751,51.305140201002956,51.31365194335787
A,Healthcare,Quarter,54.370992459284956,46.65259189190759,50.43602348383358,48.10484535010453,36.567276549683356,51.906407000652074,52.86646057420601,54.531220380034895,54.09879016908711,52.06956830338838,53.16041953251044,52.9298351089307,47.166656216972186,51.33447829701995,51.31319152609772
FGEN,Healthcare,Quarter,55.090342228559294,44.887048354407305,51.13487557122502,50.05848669382735,30.132384441872567,50.0,50.0,50.0,50.0,54.382609752812876,53.099339866615395,52.86441215000707,49.7299334250218,51.305140201002956,51.31316265975065
STM,Technology,Quarter,56.1543147035197,22.897342692146136,49.17534728605857,45.17437723937819,50.295360551792776,66.71965017564025,68.45385713899259,61.65571713306667,51.977580782851895,51.18123148849828,52.770940412415776,52.92186064653301,47.00038023249931,52.18010479575431,51.3097659358934
CXT,Industrials,Quarter,52.11434601736115,55.66244372518909,,49.3472465320221,44.654327019096556,51.99219918417732,54.289393378779394,44.78764484788664,44.00650914186623,50.85333993407941,52.2906362487518,52.2653488280349,48.21568568688136,48.32246151296769,51.309222054625394
MANH,Technology,Quarter,43.23649104289625,97.21723958729173,46.21200759142137,44.776438366288815,41.33319339594797,24.821177312432873,67.37485714526214,42.054797304349385,51.016679679507746,52.47203777387293,52.924750732373,53.19476356595299,49.359692552069696,51.926920263971965,51.30082896488728
SUN,Energy,Quarter,52.0749831827738,50.945196725964614,54.95875136831383,50.48020286315366,41.827296471150106,50.0,15.361348762773662,60.70999236895649,54.21446278328461,64.16185967681425,51.06139157639251,51.67028407421205,48.6176949243709,45.56810759693184,51.30035340376847
COHU,Technology,Quarter,54.71359439449077,28.33715899584088,48.13697084590562,51.681256377645425,64.6613729818738,65.63746865942697,74.40694961268588,45.03987297894887,50.793161473443625,51.100940343399685,52.74232414334849,52.90802737067286,47.67472666383067,51.940510185464355,51.29960520840247
BEPC,Utilities,Quarter,62.57257368404909,46.426804392435294,55.008345035952416,47.73329946293991,20.723042074595366,67.26145809386081,37.852260562031276,66.0761363288114,54.73455624099584,46.79168257125319,55.61400234468365,55.21661063401946,46.99104489454361,49.41770710254086,51.29833358194442
MSN,Technology,Quarter,56.9163775166338,10.921841803939941,49.28052506021097,51.681256377645425,64.6613729818738,68.8439419778929,75.51920745826608,54.26072600337045,51.121241283839254,51.100940343399685,52.74110013212152,53.072853642513955,47.67472666383067,51.926920263971965,51.287829478207776
VIST,Energy,Quarter,51.763068299886235,54.86835758451821,51.59180062574369,47.109173285148444,28.624755418337223,44.179632183952236,48.065539724497626,34.5638230068109,56.207577452006916,59.47437644193914,53.558780343745006,51.599455073451814,52.207765089945894,49.824434173716426,51.28057269065235
EBS,Healthcare,Quarter,55.20628228633993,44.00724934168597,51.01758426825222,49.90563136944088,27.092383474513785,54.17633854999434,50.78198328867597,52.688304052768586,52.50220332811771,51.29894896331041,53.1251980026105,52.871859327686494,48.317528336080784,51.307515358873076,51.28014502979928
FVRR,Communication Services,Quarter,52.22077297167124,42.02670668003206,45.76190510663517,43.24103055983837,61.271107879594105,52.97718381197262,52.44224524836487,54.13441586884076,53.86239882052385,54.87143247231268,52.022160515792166,52.11877420369855,48.03308684678637,52.78583639776434,51.269218384559075
XHR,Real Estate,Quarter,79.6019026613948,34.71846221827451,52.25573727245569,51.550220297653354,44.188485121804646,53.33779154113557,61.07989544260204,57.457961536343674,61.04179927464645,47.561723358059744,37.92106036364619,37.57223848370583,51.15952845316807,48.31552066416661,51.268737620646945
ASO,Consumer Cyclical,Quarter,51.40690420397696,55.9264436887078,48.62274138336595,48.71653439745411,42.377812168726365,52.276118293499685,51.883194015750774,53.5124970765402,57.1820066434773,54.80271514681913,51.43591748270563,51.88810507350004,49.261213899198296,48.432874197822294,51.26607697653889
DLNG,Energy,Quarter,52.013537072319885,29.288482698680838,54.86872194010968,51.42663759817237,61.92967774209571,50.0,41.6791152567853,69.62560236857522,58.19168856751692,52.31616415890029,54.833988862633575,52.52967649165629,51.42719056879533,44.24734804331735,51.26059794541704
BRKR,Healthcare,Quarter,54.64841045388346,51.30286357458361,50.18692137932176,47.11944209695923,33.182278926375034,51.191357861009585,52.03483956989989,49.669472283485476,49.95257067304388,52.37077554079845,53.13165400392173,52.88430948010728,47.74498333280064,51.342799710222366,51.25537137619532
ULBI,Industrials,Quarter,52.15826026383408,47.46506284923472,,51.63684214304867,67.67576936353055,53.601963653806564,60.17036461849807,52.332467417568644,44.114227926693104,50.61831901998466,52.277089490242986,52.25730615979914,48.21568568688136,48.3775304829553,51.25449806816869
DXC,Technology,Quarter,57.96730693089421,32.05211450413386,49.27558107412989,51.48182219569786,40.94511642547804,66.60656929955798,33.27363867480909,63.99050340588343,52.02157239930972,51.22174307201074,52.7493941027179,53.016951557187845,47.67472666383067,51.948969159491995,51.250204885205626
ELUT,Healthcare,Quarter,54.8647771404871,43.77200580643564,51.13487557122502,50.05848669382735,23.946760230458327,50.0,50.0,50.0,50.0,55.934634078717046,53.099339866615395,52.86441215000707,48.70280558130585,51.305140201002956,51.2287541417605
UBER,Technology,Quarter,54.432027921313576,60.74745433902889,49.12454775643022,51.024562444054105,41.202100627415305,33.232530815907054,45.91926951481604,53.18035677860769,51.52399976042404,51.406488201968685,52.76603003234105,53.04079192873051,48.15757513537948,52.034483478534604,51.22306333200559
KSS,Consumer Cyclical,Quarter,51.40713266760909,67.58898758144612,46.141280542807785,48.66164880294235,33.721691138627136,52.44207674182231,49.60060860068046,54.57843118293968,61.29217190449313,51.14604067641412,51.43050710779981,51.897449416552654,49.97035370155352,47.21903938152669,51.22124424622963
JMIA,Consumer Cyclical,Quarter,51.40543840466305,84.1235444227927,50.11261407002555,49.16414733300553,37.02370426075819,51.332967324445846,53.769721869938536,48.72283593569579,41.99419930141424,50.18011377817734,51.42812214930482,51.894575163432314,48.89061015055702,47.03176365723479,51.21959698724613
HSY,Consumer Defensive,Quarter,48.26997227821302,58.56708335372778,51.280346447205275,51.01705598018503,22.291387001035066,48.84171626722918,45.048883217697664,54.49791892297015,54.38288336878229,53.95229410262662,55.11424519623948,54.755448687142305,70.893617473145,47.9620280378884,51.20534859529196
AEHR,Technology,Quarter,52.744193688336566,27.946429340113063,48.9601958645427,50.93802851524134,64.0547064890929,62.9430158829463,73.4494731169032,48.96297596485102,50.787089428971136,51.20701427628613,52.750882939906646,52.928212760535686,52.855883141496044,51.926920263971965,51.19155189116691
MMC,Financial Services,Quarter,52.05449509904054,41.63520501121669,46.798707013754864,49.59459471419032,34.634766683367715,52.286458477593804,55.54843220810939,51.75090142702429,50.759448566632685,53.53803484030839,60.857228732665945,51.052960702155445,59.03628414845661,57.08259079445665,51.18786488706952
ORGN,Basic Materials,Quarter,53.24166952529903,22.98707804222655,51.872429683083624,53.02401104452066,65.45634929848988,56.415908521009364,54.636848800954326,50.0,51.8728039372809,49.34743414282207,53.088806701814676,52.86537662918237,48.364415122846616,53.435971085996044,51.18636446682329
MERC,Basic Materials,Quarter,53.77138206851318,33.4655761979819,47.07975899380685,53.02401104452066,51.29043802010524,54.559479044341245,50.21993299020545,50.0,51.67317211755618,49.34743414282207,53.10409879750577,52.86537662918237,62.70839006357363,53.49100815573193,51.18571844756047
BLD,Industrials,Quarter,52.115294986298906,55.36523859199908,,49.12569379630699,53.35203116526603,51.07233813435232,54.793546285341876,54.664082406232936,51.86041653767724,51.011174508208306,52.28709482198086,52.28202733776857,48.21568568688136,48.541733502232226,51.18109075006922
FTNT,Technology,Quarter,48.87111729489589,82.89906810859351,47.73052338060726,47.6370392348355,41.16639863155918,50.0,12.655101942857815,54.324767896562335,51.63196737256917,51.100940343399685,52.936787649804096,53.30440142062788,47.67472666383067,53.19018858217932,51.1646384422858
PRLB,Industrials,Quarter,52.1335481938142,55.50229668046704,,44.69413225411263,65.01717411650627,53.41067555327297,63.70866467703931,57.59653974495643,56.4239816608941,50.45358966406478,52.272301882570005,52.27440047271298,48.5909256159886,48.05666271772324,51.16135646390875
EE,Energy,Quarter,52.04167659305608,29.01361827286449,57.38534644453635,44.25922510760471,78.1695608000222,68.87562112883722,24.230436762685883,69.80180350396547,58.83232807713122,51.101975258811116,52.452681515809815,52.15954596584312,48.6176949243709,44.925004842586226,51.159924337991484
PTON,Consumer Cyclical,Quarter,51.406904479497214,63.382074676226225,50.11261407002555,49.16414733300553,46.770441207209615,51.332967324445846,47.616175046491065,49.728839100391454,44.12920754804249,63.63798842394047,51.4280258639806,51.88487020491195,48.612128043667354,47.03176365723479,51.159867641362155
NTIC,Basic Materials,Quarter,53.505721941091,85.44104690001573,48.09054502349775,37.06892698193253,42.20346164240492,53.389054708469715,54.14373394368341,31.655665818322767,52.5865876556021,49.67581402839027,53.09002591539602,52.87305205391156,48.98058345250633,53.49181235014865,51.15685945824091
UNH,Healthcare,Quarter,55.06189640643382,48.932969309102475,49.98058226448455,49.66195598056674,25.25609380209417,52.45621648313265,52.321826717759805,47.65858080089589,48.146435130939,51.45767816659328,53.12106735286756,52.86532256946588,48.13540415840504,51.32452455875851,51.15469238698901
PGNY,Healthcare,Quarter,54.775925754448934,47.17967226384446,49.900025534740195,46.64834963542877,47.295488993104485,52.08171031020699,54.325265881082125,53.06637327545761,51.58604810102274,51.62742849877803,53.11615667454282,52.897986409855335,47.951942655806874,51.305140201002956,51.15161083536874
AEM,Basic Materials,Quarter,52.92152098710153,39.98328630523901,50.383771965670505,47.86704468020849,41.65371984589219,53.786807205070765,54.246791751174726,59.247490070042275,53.65942376505529,49.76107728414019,53.24096709066357,52.990030840681754,51.86416260523946,54.47421112625011,51.14859325160213
