total,url,normalizedTicker,instrumentName,symbolExchangeTicker,exchangeId,instrumentType,symbolTicker,symbolEsignalTicker,micCode
6776,https://www.nyse.com/quote/XNMS:LANDO,LANDO,GLADSTONE LAND CORP 6.00% CUM REDEEMABLE PFD STK SER B,LANDO,,,,,
6776,https://www.nyse.com/quote/XNMS:LANDP,LANDP,GLADSTONE LAND CORP 6% CUM RED PFD SER C,LANDP,,,,,
6776,https://www.nyse.com/quote/XNYS:LANV,LANV,LANVIN GROUP HOLDINGS LIMITED,LANV,,,,,
6776,https://www.nyse.com/quote/XNYS:LAR,LAR,LITHIUM ARGENTINA AG,LAR,,,,,
6776,https://www.nyse.com/quote/XNMS:LARK,LARK,LANDMARK BANCORP INC(KANSAS),LARK,,,,,
6776,https://www.nyse.com/quote/XNCM:LASE,LASE,LASER PHOTONICS CORPORATION,LASE,,,,,
6776,https://www.nyse.com/quote/XNGS:LASR,LASR,NLIGHT INC,LASR,,,,,
6776,https://www.nyse.com/quote/XNGS:LAUR,LAUR,LAUREATE EDUCATION INC,LAUR,,,,,
6776,https://www.nyse.com/quote/XNYS:LAW,LAW,CS DISCO INC,LAW,,,,,
6776,https://www.nyse.com/quote/XNCM:LAWR,LAWR,ROBOT CONSULTING CO LTD SPON ADS EACH REP ONE ORD,LAWR,,,,,
6776,https://www.nyse.com/quote/XNYS:LAZ,LAZ,LAZARD INC,LAZ,,,,,
6776,https://www.nyse.com/quote/XNGS:LAZR,LAZR,LUMINAR TECHNOLOGIES INC,LAZR,,,,,
6776,https://www.nyse.com/quote/XNYS:LB,LB,LANDBRIDGE COMPANY LLC,LB,,,,,
6776,https://www.nyse.com/quote/XNCM:LBGJ,LBGJ,LI BANG INTERNATIONAL CORPORATION I,LBGJ,,,,,
6776,https://www.nyse.com/quote/XNGS:LBRDA,LBRDA,LIBERTY BROADBAND CORP,LBRDA,,,,,
6776,https://www.nyse.com/quote/XNGS:LBRDK,LBRDK,LIBERTY BROADBAND CORP,LBRDK,,,,,
6776,https://www.nyse.com/quote/XNGS:LBRDP,LBRDP,LIBERTY BROADBAND CORP CUMULATIVE REDEEMABLE PFD SER A,LBRDP,,,,,
6776,https://www.nyse.com/quote/XNYS:LBRT,LBRT,LIBERTY ENERGY INC,LBRT,,,,,
6776,https://www.nyse.com/quote/XNGS:LBTYA,LBTYA,LIBERTY GLOBAL LTD.,LBTYA,,,,,
6776,https://www.nyse.com/quote/XNGS:LBTYB,LBTYB,LIBERTY GLOBAL LTD.,LBTYB,,,,,
6776,https://www.nyse.com/quote/XNGS:LBTYK,LBTYK,LIBERTY GLOBAL LTD.,LBTYK,,,,,
6776,https://www.nyse.com/quote/XNYS:LC,LC,LENDING CLUB CORP,LC,,,,,
6776,https://www.nyse.com/quote/XNMS:LCCC,LCCC,LAKESHORE ACQUISITION III CORP.,LCCC,,,,,
6776,https://www.nyse.com/quote/XNMS:LCCCU,LCCCU,LAKESHORE ACQUISITION III CORP. UNIT 1 ORD SHS & 1 RIGHT,LCCCU,,,,,
6776,https://www.nyse.com/quote/XNCM:LCFY,LCFY,LOCAFY LIMITED,LCFY,,,,,
6776,https://www.nyse.com/quote/XNGS:LCID,LCID,LUCID GROUP INC,LCID,,,,,
6776,https://www.nyse.com/quote/XNYS:LCII,LCII,LCI INDUSTRIES,LCII,,,,,
6776,https://www.nyse.com/quote/XNCM:LCNB,LCNB,LCNB CORP,LCNB,,,,,
6776,https://www.nyse.com/quote/XASE:LCTX,LCTX,LINEAGE CELL THERAPEUTICS INC,LCTX,,,,,
6776,https://www.nyse.com/quote/XNGS:LCUT,LCUT,LIFETIME BRANDS IN,LCUT,,,,,
6776,https://www.nyse.com/quote/XNYS:LDI,LDI,LOANDEPOT INC,LDI,,,,,
6776,https://www.nyse.com/quote/XNYS:LDOS,LDOS,LEIDOS HOLDINGS INC,LDOS,,,,,
6776,https://www.nyse.com/quote/XNYS:LDP,LDP,COHEN & STEERS LTD DURATION PFD,LDP,,,,,
6776,https://www.nyse.com/quote/XNCM:LDWY,LDWY,LENDWAY INC,LDWY,,,,,
6776,https://www.nyse.com/quote/XNCM:LE,LE,LANDS END INC,LE,,,,,
6776,https://www.nyse.com/quote/XNYS:LEA,LEA,LEAR CORP,LEA,,,,,
6776,https://www.nyse.com/quote/XNGS:LECO,LECO,LINCOLN ELECTRIC HLDGS INC,LECO,,,,,
6776,https://www.nyse.com/quote/XNCM:LEDS,LEDS,SEMILEDS CORPORATION,LEDS,,,,,
6776,https://www.nyse.com/quote/XNGS:LEE,LEE,LEE ENTERPRISES INC,LEE,,,,,
6776,https://www.nyse.com/quote/XNYS:LEG,LEG,LEGGETT & PLATT INC,LEG,,,,,
6776,https://www.nyse.com/quote/XNGS:LEGH,LEGH,LEGACY HOUSING CORPORATION,LEGH,,,,,
6776,https://www.nyse.com/quote/XNGS:LEGN,LEGN,LEGEND BIOTECH CORP SPON ADS EACH REP 2 ORD SHS,LEGN,,,,,
6776,https://www.nyse.com/quote/XASE:LEGT,LEGT,LEGATO MERGER CORP III,LEGT,,,,,
6776,https://www.nyse.com/quote/XASE:LEGT.U,LEGT.U,LEGATO MERGER CORP III UNITS 1 ORD & 1/2 WT,LEGT.U,,,,,
6776,https://www.nyse.com/quote/XNYS:LEN,LEN,LENNAR CORP,LEN,,,,,
6776,https://www.nyse.com/quote/XNYS:LEN.B,LEN.B,LENNAR CORP,LEN.B,,,,,
6776,https://www.nyse.com/quote/XNGS:LENZ,LENZ,LENZ THERAPEUTICS INC,LENZ,,,,,
6776,https://www.nyse.com/quote/XNYS:LEO,LEO,BNY MELLON STRATEGIC MUNICIPALS INC,LEO,,,,,
6776,https://www.nyse.com/quote/XNGS:LESL,LESL,LESLIES INC,LESL,,,,,
6776,https://www.nyse.com/quote/XASE:LEU,LEU,CENTRUS ENERGY CORP,LEU,,,,,
6776,https://www.nyse.com/quote/XNYS:LEVI,LEVI,LEVI STRAUSS & COMPANY,LEVI,,,,,
6776,https://www.nyse.com/quote/XNCM:LEXX,LEXX,LEXARIA BIOSCIENCE CORP,LEXX,,,,,
6776,https://www.nyse.com/quote/XNGS:LFCR,LFCR,LIFECORE BIOMEDICAL INC,LFCR,,,,,
6776,https://www.nyse.com/quote/XNMS:LFMD,LFMD,LIFEMD INC,LFMD,,,,,
6776,https://www.nyse.com/quote/XNMS:LFMDP,LFMDP,LIFEMD INC PFD SER A 8.875%,LFMDP,,,,,
6776,https://www.nyse.com/quote/XNGS:LFST,LFST,LIFESTANCE HEALTH GROUP INC,LFST,,,,,
6776,https://www.nyse.com/quote/XNYS:LFT,LFT,LUMENT FINANCE TRUST INC,LFT,,,,,
6776,https://www.nyse.com/quote/XNYS:LFTpA,LFTpA,LUMENT FINANCE TRUST INC 7.875% CUM REDEEMABL PFD STK SER A,LFTpA,,,,,
6776,https://www.nyse.com/quote/XNGS:LFUS,LFUS,LITTELFUSE INC,LFUS,,,,,
6776,https://www.nyse.com/quote/XNCM:LFVN,LFVN,LIFEVANTAGE CORPORATION,LFVN,,,,,
6776,https://www.nyse.com/quote/XNCM:LFWD,LFWD,LIFEWARD LIMITED,LFWD,,,,,
6776,https://www.nyse.com/quote/XNCM:LGCB,LGCB,LINKAGE GLOBAL INC,LGCB,,,,,
6776,https://www.nyse.com/quote/XNCM:LGCL,LGCL,LUCAS GC LIMITED,LGCL,,,,,
6776,https://www.nyse.com/quote/XASE:LGCY,LGCY,LEGACY EDUCATION INC,LGCY,,,,,
6776,https://www.nyse.com/quote/XNCM:LGHL,LGHL,LION GROUP HOLDING LTD SPON ADS EACH REP 2500 ORD SHS (P/S),LGHL,,,,,
6776,https://www.nyse.com/quote/XNYS:LGI,LGI,LAZARD GLOBAL TOTAL RETURN & INCOME,LGI,,,,,
6776,https://www.nyse.com/quote/XNGS:LGIH,LGIH,LGI HOMES INC,LGIH,,,,,
6776,https://www.nyse.com/quote/XASE:LGL,LGL,LGL GROUP INC,LGL,,,,,
6776,https://www.nyse.com/quote/XNMS:LGND,LGND,LIGAND PHARMACEUTICAL INC,LGND,,,,,
6776,https://www.nyse.com/quote/XNGS:LGO,LGO,LARGO INC,LGO,,,,,
6776,https://www.nyse.com/quote/XASE:LGPS,LGPS,LOGPROSTYLE INC,LGPS,,,,,
6776,https://www.nyse.com/quote/XNCM:LGVN,LGVN,LONGEVERON INC,LGVN,,,,,
6776,https://www.nyse.com/quote/XNYS:LH,LH,LABCORP HOLDINGS INC,LH,,,,,
6776,https://www.nyse.com/quote/XNCM:LHAI,LHAI,LINKHOME HOLDINGS INC,LHAI,,,,,
6776,https://www.nyse.com/quote/XNCM:LHSW,LHSW,LIANHE SOWELL INTL GROUP LTD,LHSW,,,,,
6776,https://www.nyse.com/quote/XNYS:LHX,LHX,L3 HARRIS TECHNOLOGIES INC,LHX,,,,,
6776,https://www.nyse.com/quote/XNGS:LI,LI,LI AUTO INC SPN ADS ECH REP 2 ORD SHS CL A,LI,,,,,
6776,https://www.nyse.com/quote/XNCM:LICN,LICN,LICHEN INTERNATIONAL LIMITED,LICN,,,,,
6776,https://www.nyse.com/quote/XNCM:LIDR,LIDR,AEYE INC,LIDR,,,,,
6776,https://www.nyse.com/quote/XNMS:LIEN,LIEN,CHICAGO ATLANTIC BDC INC,LIEN,,,,,
6776,https://www.nyse.com/quote/XNGS:LIF,LIF,LIFE360 INC.,LIF,,,,,
6776,https://www.nyse.com/quote/XNYS:LII,LII,LENNOX INTERNATIONAL INC,LII,,,,,
6776,https://www.nyse.com/quote/XNGS:LILA,LILA,LIBERTY LATIN AMERICA LTD,LILA,,,,,
6776,https://www.nyse.com/quote/XNGS:LILAK,LILAK,LIBERTY LATIN AMERICA LTD,LILAK,,,,,
6776,https://www.nyse.com/quote/XNMS:LIMN,LIMN,LIMINATUS PHARMA INC,LIMN,,,,,
6776,https://www.nyse.com/quote/XNGS:LIN,LIN,LINDE PLC,LIN,,,,,
6776,https://www.nyse.com/quote/XNGS:LINC,LINC,LINCOLN EDUCATIONAL SERVICES CORP,LINC,,,,,
6776,https://www.nyse.com/quote/XNCM:LIND,LIND,LINDBLAD EXPEDITIONS HLDGS INC,LIND,,,,,
6776,https://www.nyse.com/quote/XNGS:LINE,LINE,LINEAGE INC,LINE,,,,,
6776,https://www.nyse.com/quote/XNCM:LINK,LINK,INTERLINK ELECTRONICS INC,LINK,,,,,
6776,https://www.nyse.com/quote/XNYS:LION,LION,LIONSGATE STUDIOS CORP,LION,,,,,
6776,https://www.nyse.com/quote/XNCM:LIQT,LIQT,LIQTECH INTERNATIONAL INC,LIQT,,,,,
6776,https://www.nyse.com/quote/XNYS:LITB,LITB,LIGHTINTHEBOX HLDG CO LTD SPON ADR EA REPR 12 ORD USD0.00(POST REV),LITB,,,,,
6776,https://www.nyse.com/quote/XNGS:LITE,LITE,LUMENTUM HLDGS INC,LITE,,,,,
6776,https://www.nyse.com/quote/XNCM:LITM,LITM,SNOW LAKE RESOURCES LTD,LITM,,,,,
6776,https://www.nyse.com/quote/XNCM:LIVE,LIVE,LIVE VENTURES INCORPORATED,LIVE,,,,,
6776,https://www.nyse.com/quote/XNGS:LIVN,LIVN,LIVANOVA PLC,LIVN,,,,,
6776,https://www.nyse.com/quote/XNCM:LIXT,LIXT,LIXTE BIOTECHNOLOGY HOLDINGS  INC,LIXT,,,,,
6776,https://www.nyse.com/quote/XNGS:LKFN,LKFN,LAKELAND FINANCIAL CORP,LKFN,,,,,
6776,https://www.nyse.com/quote/XNGS:LKQ,LKQ,LKQ CORPORATION,LKQ,,,,,
6776,https://www.nyse.com/quote/XNYS:LLY,LLY,ELI LILLY AND COMPANY,LLY,,,,,
6776,https://www.nyse.com/quote/XNGS:LLYVA,LLYVA,LIBERTY MEDIA CORPORATION,LLYVA,,,,,
6776,https://www.nyse.com/quote/XNGS:LLYVK,LLYVK,LIBERTY MEDIA CORPORATION,LLYVK,,,,,
6776,https://www.nyse.com/quote/XNMS:LMAT,LMAT,LEMAITRE VASCULAR INC,LMAT,,,,,
6776,https://www.nyse.com/quote/XNCM:LMB,LMB,LIMBACH HOLDINGS INC,LMB,,,,,
6776,https://www.nyse.com/quote/XNCM:LMFA,LMFA,LM FUNDING AMERICA INC,LMFA,,,,,
6776,https://www.nyse.com/quote/XNYS:LMND,LMND,LEMONADE INC,LMND,,,,,
6776,https://www.nyse.com/quote/XNGS:LMNR,LMNR,LIMONEIRA CO,LMNR,,,,,
6776,https://www.nyse.com/quote/XNYS:LMT,LMT,LOCKHEED MARTIN CORP,LMT,,,,,
6776,https://www.nyse.com/quote/XNYS:LNC,LNC,LINCOLN NATIONAL CORP,LNC,,,,,
6776,https://www.nyse.com/quote/XNYS:LNCpD,LNCpD,LINCOLN NATIONAL CORP 9.00% DEP 1/1000TH INT NON CUM PREF D,LNCpD,,,,,
6776,https://www.nyse.com/quote/XNYS:LND,LND,BRASILAGRO - CIA BRAS PROP AGRICOLA SPON ADR EACH REPR 1 ORD SHS,LND,,,,,
6776,https://www.nyse.com/quote/XNYS:LNG,LNG,CHENIERE ENERGY INC,LNG,,,,,
6776,https://www.nyse.com/quote/XNCM:LNKB,LNKB,LINKBANCORP INC,LNKB,,,,,
6776,https://www.nyse.com/quote/XNCM:LNKS,LNKS,LINKERS INDUSTRIES LIMITED,LNKS,,,,,
6776,https://www.nyse.com/quote/XNYS:LNN,LNN,LINDSAY CORPORATION,LNN,,,,,
6776,https://www.nyse.com/quote/XNCM:LNSR,LNSR,LENSAR INC,LNSR,,,,,
6776,https://www.nyse.com/quote/XNGS:LNT,LNT,ALLIANT ENERGY CORP,LNT,,,,,
6776,https://www.nyse.com/quote/XNMS:LNTH,LNTH,LANTHEUS HOLDINGS INC,LNTH,,,,,
6776,https://www.nyse.com/quote/XNGS:LNW,LNW,LIGHT & WONDER INC,LNW,,,,,
6776,https://www.nyse.com/quote/XNCM:LNZA,LNZA,LANZATECH GLOBAL INC,LNZA,,,,,
6776,https://www.nyse.com/quote/XNCM:LOAN,LOAN,MANHATTAN BRIDGE,LOAN,,,,,
6776,https://www.nyse.com/quote/XNYS:LOAR,LOAR,LOAR HOLDINGS INC,LOAR,,,,,
6776,https://www.nyse.com/quote/XNYS:LOB,LOB,LIVE OAK BANCSHARES INC,LOB,,,,,
6776,https://www.nyse.com/quote/XNCM:LOBO,LOBO,LOBO EV TECHNOLOGIES LTD,LOBO,,,,,
6776,https://www.nyse.com/quote/XNYS:LOBpA,LOBpA,LIVE OAK BANCSHARES INC DEP SHS RP 1/40 INT NONCUM PERP PFD SR A,LOBpA,,,,,
6776,https://www.nyse.com/quote/XNYS:LOCL,LOCL,LOCAL BOUNTI CORPORATION,LOCL,,,,,
6776,https://www.nyse.com/quote/XNGS:LOCO,LOCO,EL POLLO LOCO HOLDINGS INC,LOCO,,,,,
6776,https://www.nyse.com/quote/XASE:LODE,LODE,COMSTOCK INC,LODE,,,,,
6776,https://www.nyse.com/quote/XNGS:LOGI,LOGI,LOGITECH INTERNATIONAL SA,LOGI,,,,,
6776,https://www.nyse.com/quote/XNMS:LOKV,LOKV,LIVE OAK ACQUISITION CORP V,LOKV,,,,,
6776,https://www.nyse.com/quote/XNMS:LOKVU,LOKVU,LIVE OAK ACQUISITION CORP V UNITS 1 CL A & 1/2 RED WT,LOKVU,,,,,
6776,https://www.nyse.com/quote/XNYS:LOMA,LOMA,LOMA NEGRA CIA IND ARGENTINA SA SPON ADS EACH REP 5 ORD SHS,LOMA,,,,,
6776,https://www.nyse.com/quote/XNMS:LOOP,LOOP,LOOP INDUSTRIES INC,LOOP,,,,,
6776,https://www.nyse.com/quote/XNGS:LOPE,LOPE,GRAND CANYON EDUCATION,LOPE,,,,,
6776,https://www.nyse.com/quote/XNGS:LOT,LOT,LOTUS TECHNOLOGY INC,LOT,,,,,
6776,https://www.nyse.com/quote/XNMS:LOVE,LOVE,LOVESAC COMPANY,LOVE,,,,,
6776,https://www.nyse.com/quote/XNYS:LOW,LOW,LOWE'S COMPANIES INC,LOW,,,,,
6776,https://www.nyse.com/quote/XASE:LPA,LPA,LOGISTIC PROPERTIES OF THE AMERICAS,LPA,,,,,
6776,https://www.nyse.com/quote/XNMS:LPAA,LPAA,LAUNCH ONE ACQUISITION CORP,LPAA,,,,,
6776,https://www.nyse.com/quote/XNMS:LPAAU,LPAAU,LAUNCH ONE ACQUISITION CORP UNIT (1 CL A ORD SHS & 1/2 RED WT),LPAAU,,,,,
6776,https://www.nyse.com/quote/XNMS:LPBB,LPBB,LAUNCH TWO ACQUISITION CORP,LPBB,,,,,
6776,https://www.nyse.com/quote/XNMS:LPBBU,LPBBU,LAUNCH TWO ACQUISITION CORP UNITS(1 CL A ORD SHS & 1/2 WT),LPBBU,,,,,
6776,https://www.nyse.com/quote/XNCM:LPCN,LPCN,LIPOCINE INC,LPCN,,,,,
6776,https://www.nyse.com/quote/XNYS:LPG,LPG,DORIAN LPG LIMITED,LPG,,,,,
6776,https://www.nyse.com/quote/XNYS:LPL,LPL,LG DISPLAY CO LTD ADR EA REP 1/2 KRW5000,LPL,,,,,
6776,https://www.nyse.com/quote/XNGS:LPLA,LPLA,LPL FINL HLDGS INC,LPLA,,,,,
6776,https://www.nyse.com/quote/XNMS:LPRO,LPRO,OPEN LENDING CORPORATION,LPRO,,,,,
6776,https://www.nyse.com/quote/XNGS:LPSN,LPSN,LIVEPERSON INC,LPSN,,,,,
6776,https://www.nyse.com/quote/XNCM:LPTH,LPTH,LIGHTPATH TECHNOLOGY INC,LPTH,,,,,
6776,https://www.nyse.com/quote/XNCM:LPTX,LPTX,LEAP THERAPEUTICS INC,LPTX,,,,,
6776,https://www.nyse.com/quote/XNYS:LPX,LPX,LOUISIANA-PACIFIC CORP,LPX,,,,,
6776,https://www.nyse.com/quote/XNCM:LQDA,LQDA,LIQUIDIA CORPORATION,LQDA,,,,,
6776,https://www.nyse.com/quote/XNGS:LQDT,LQDT,LIQUIDITY SVCS INC,LQDT,,,,,
6776,https://www.nyse.com/quote/XNGS:LRCX,LRCX,LAM RESEARCH CORP,LRCX,,,,,
6776,https://www.nyse.com/quote/XNCM:LRE,LRE,LEAD REAL ESTATE CO LTD SPON ADS EACH REP 1 ORD SHS,LRE,,,,,
6776,https://www.nyse.com/quote/XNCM:LRHC,LRHC,LA ROSA HOLDINGS CORP.,LRHC,,,,,
6776,https://www.nyse.com/quote/XNMS:LRMR,LRMR,LARIMAR THERAPEUTICS INC,LRMR,,,,,
6776,https://www.nyse.com/quote/XNYS:LRN,LRN,STRIDE INC,LRN,,,,,
6776,https://www.nyse.com/quote/XNGS:LSAK,LSAK,LESAKA TECHNOLOGIES INC,LSAK,,,,,
6776,https://www.nyse.com/quote/XNCM:LSB,LSB,LAKESHORE BIOPHARMA CO LTD,LSB,,,,,
6776,https://www.nyse.com/quote/XNMS:LSBK,LSBK,LAKE SHORE BANCORP,LSBK,,,,,
6776,https://www.nyse.com/quote/XNGS:LSCC,LSCC,LATTICE SEMICONDUCTOR,LSCC,,,,,
6776,https://www.nyse.com/quote/XNCM:LSE,LSE,LEISHEN ENERGY HLDG CO LTD,LSE,,,,,
6776,https://www.nyse.com/quote/XASE:LSF,LSF,LAIRD SUPERFOOD INC,LSF,,,,,
6776,https://www.nyse.com/quote/XNCM:LSH,LSH,LAKESIDE HOLDING LTD,LSH,,,,,
6776,https://www.nyse.com/quote/XNYS:LSPD,LSPD,LIGHTSPEED COMMERCE INC,LSPD,,,,,
6776,https://www.nyse.com/quote/XNCM:LSTA,LSTA,LISATA THERAPEUTICS INC,LSTA,,,,,
6776,https://www.nyse.com/quote/XNGS:LSTR,LSTR,LANDSTAR SYSTEM INC,LSTR,,,,,
6776,https://www.nyse.com/quote/XNCM:LTBR,LTBR,LIGHTBRIDGE CORPORATION,LTBR,,,,,
6776,https://www.nyse.com/quote/XNYS:LTC,LTC,LTC PROPERTIES INC,LTC,,,,,
6776,https://www.nyse.com/quote/XNYS:LTH,LTH,LIFE TIME GROUP HLDGS INC,LTH,,,,,
6776,https://www.nyse.com/quote/XNYS:LTM,LTM,LATAM AIRLINES GROUP SA SPON ADS EACH REP 2000 SHS,LTM,,,,,
6776,https://www.nyse.com/quote/XNCM:LTRN,LTRN,LANTERN PHARMA INC,LTRN,,,,,
6776,https://www.nyse.com/quote/XNCM:LTRX,LTRX,LANTRONIX INC,LTRX,,,,,
6776,https://www.nyse.com/quote/XNYS:LU,LU,LUFAX HLDG LTD SPON ADS EACH REP 2 ORD SHS CL A (R/S),LU,,,,,
6776,https://www.nyse.com/quote/XNCM:LUCD,LUCD,LUCID DIAGNOSTICS INC,LUCD,,,,,
6776,https://www.nyse.com/quote/XNYS:LUCK,LUCK,LUCKY STRIKE ENTERTAINMENT CORPORAT,LUCK,,,,,
6776,https://www.nyse.com/quote/XNCM:LUCY,LUCY,INNOVATIVE EYEWEAR INC,LUCY,,,,,
6776,https://www.nyse.com/quote/XASE:LUD,LUD,LUDA TECHNOLOGY GROUP LIMITED,LUD,,,,,
6776,https://www.nyse.com/quote/XNGS:LULU,LULU,LULULEMON ATHLETICA INC,LULU,,,,,
6776,https://www.nyse.com/quote/XNYS:LUMN,LUMN,LUMEN TECHNOLOGIES INC,LUMN,,,,,
6776,https://www.nyse.com/quote/XNGS:LUNG,LUNG,PULMONX CORPORATION,LUNG,,,,,
6776,https://www.nyse.com/quote/XNMS:LUNR,LUNR,INTUITIVE MACHINES INC,LUNR,,,,,
6776,https://www.nyse.com/quote/XNYS:LUV,LUV,SOUTHWEST AIRLINES CO,LUV,,,,,
6776,https://www.nyse.com/quote/XNYS:LUXE,LUXE,LUXEXPERIENCE B V SPON ADS EACH REP 1 ORD SHS,LUXE,,,,,
6776,https://www.nyse.com/quote/XNCM:LVLU,LVLU,LULUS FASHION LOUNGE HLDGS INC,LVLU,,,,,
6776,https://www.nyse.com/quote/XNCM:LVO,LVO,LIVEONE INC,LVO,,,,,
6776,https://www.nyse.com/quote/XNMS:LVRO,LVRO,LAVORO LIMITED,LVRO,,,,,
6776,https://www.nyse.com/quote/XNYS:LVS,LVS,LAS VEGAS SANDS CORP,LVS,,,,,
6776,https://www.nyse.com/quote/XNGS:LVTX,LVTX,LAVA THERAPEUTICS NV,LVTX,,,,,
6776,https://www.nyse.com/quote/XNYS:LVWR,LVWR,LIVEWIRE GROUP INC,LVWR,,,,,
6776,https://www.nyse.com/quote/XNYS:LW,LW,LAMB WESTON HLDGS INC,LW,,,,,
6776,https://www.nyse.com/quote/XNMS:LWAC,LWAC,LIGHTWAVE ACQUISITION CORP,LWAC,,,,,
6776,https://www.nyse.com/quote/XNMS:LWACU,LWACU,LIGHTWAVE ACQUISITION CORP. UNITS 1 CL A SHS & 1/2 WT(06/06/2030),LWACU,,,,,
6776,https://www.nyse.com/quote/XNMS:LWAY,LWAY,LIFEWAY FOODS INC,LWAY,,,,,
6776,https://www.nyse.com/quote/XNCM:LWLG,LWLG,LIGHTWAVE LOGIC INC,LWLG,,,,,
6776,https://www.nyse.com/quote/XNGS:LX,LX,LEXINFINTECH HOLDINGS LTD EACH ADS REP 2 ORD SHS CLASS A,LX,,,,,
6776,https://www.nyse.com/quote/XNMS:LXEH,LXEH,LIXIANG EDUCATION HOLDING CO LTD SPON ADS EACH REP 100 SHS (POST SPLIT),LXEH,,,,,
6776,https://www.nyse.com/quote/XNMS:LXEO,LXEO,LEXEO THERAPEUTICS INC,LXEO,,,,,
6776,https://www.nyse.com/quote/XNYS:LXFR,LXFR,LUXFER HOLDINGS PLC,LXFR,,,,,
6776,https://www.nyse.com/quote/XNYS:LXP,LXP,LXP INDUSTRIAL TRUST,LXP,,,,,
6776,https://www.nyse.com/quote/XNYS:LXPpC,LXPpC,LXP INDUSTRIAL TRUST 6.5% CNV PRF SER'C' USD50,LXPpC,,,,,
6776,https://www.nyse.com/quote/XNCM:LXRX,LXRX,LEXICON PHARMACEUTICALS INC,LXRX,,,,,
6776,https://www.nyse.com/quote/XNYS:LXU,LXU,LSB INDUSTRIES INC,LXU,,,,,
6776,https://www.nyse.com/quote/XNYS:LYB,LYB,LYONDELLBASELL INDUSTRIES N V,LYB,,,,,
6776,https://www.nyse.com/quote/XNGS:LYEL,LYEL,LYELL IMMUNOPHARMA INC,LYEL,,,,,
6776,https://www.nyse.com/quote/XNGS:LYFT,LYFT,LYFT INC,LYFT,,,,,
6776,https://www.nyse.com/quote/XNYS:LYG,LYG,LLOYDS BANKING GROUP ADR REP 4 ORD GBP0.10(BNY),LYG,,,,,
6776,https://www.nyse.com/quote/XNCM:LYRA,LYRA,LYRA THERAPEUTICS INC,LYRA,,,,,
6776,https://www.nyse.com/quote/XNGS:LYTS,LYTS,LSI INDUSTRIES,LYTS,,,,,
6776,https://www.nyse.com/quote/XNYS:LYV,LYV,LIVE NATION ENTERTAINMENT INC,LYV,,,,,
6776,https://www.nyse.com/quote/XNGS:LZ,LZ,LEGALZOOM.COM INC,LZ,,,,,
6776,https://www.nyse.com/quote/XNYS:LZB,LZB,LA-Z-BOY INC,LZB,,,,,
6776,https://www.nyse.com/quote/XNYS:LZM,LZM,LIFEZONE METALS LIMITED,LZM,,,,,
6776,https://www.nyse.com/quote/XNCM:LZMH,LZMH,LZ TECHNOLOGY HOLDINGS LTD,LZMH,,,,,
6776,https://www.nyse.com/quote/XNYS:M,M,MACY'S INC,M,,,,,
6776,https://www.nyse.com/quote/XNYS:MA,MA,MASTERCARD INCORPORATED,MA,,,,,
6776,https://www.nyse.com/quote/XNYS:MAA,MAA,MID-AMERICA APARTMENT COMMUNITIES,MAA,,,,,
6776,https://www.nyse.com/quote/XNYS:MAApI,MAApI,MID-AMERICA APARTMENT COMMUNITIES 8.50% CUM RED PFD SER I,MAApI,,,,,
6776,https://www.nyse.com/quote/XNMS:MAAS,MAAS,MAASE INC,MAAS,,,,,
6776,https://www.nyse.com/quote/XNYS:MAC,MAC,MACERICH CO,MAC,,,,,
6776,https://www.nyse.com/quote/XNMS:MACI,MACI,MELAR ACQUISITION CORP. I,MACI,,,,,
6776,https://www.nyse.com/quote/XNMS:MACIU,MACIU,MELAR ACQUISITION CORP. I ONE CL A ORD SH & ONE-HALF OF ONE RED WT,MACIU,,,,,
6776,https://www.nyse.com/quote/XASE:MAG,MAG,MAG SILVER CORP,MAG,,,,,
6776,https://www.nyse.com/quote/XNCM:MAGH,MAGH,MAGNITUDE INTERNATIONAL LTD.,MAGH,,,,,
6776,https://www.nyse.com/quote/XNYS:MAGN,MAGN,MAGNERA CORP,MAGN,,,,,
6776,https://www.nyse.com/quote/XASE:MAIA,MAIA,MAIA BIOTECHNOLOGY INC,MAIA,,,,,
6776,https://www.nyse.com/quote/XNYS:MAIN,MAIN,MAIN STREET CAPITAL CORPORATION,MAIN,,,,,
6776,https://www.nyse.com/quote/XNCM:MAMA,MAMA,MAMA S CREATIONS INC,MAMA,,,,,
6776,https://www.nyse.com/quote/XNCM:MAMK,MAMK,MAXSMAKING INC,MAMK,,,,,
6776,https://www.nyse.com/quote/XNCM:MAMO,MAMO,MASSIMO GROUP,MAMO,,,,,
6776,https://www.nyse.com/quote/XNYS:MAN,MAN,MANPOWERGROUP INC,MAN,,,,,
6776,https://www.nyse.com/quote/XNGS:MANH,MANH,MANHATTAN ASSOCIATES INC,MANH,,,,,
6776,https://www.nyse.com/quote/XNYS:MANU,MANU,MANCHESTER UTD PLC NEW,MANU,,,,,
6776,https://www.nyse.com/quote/XNGS:MAPS,MAPS,WM TECHNOLOGY INC,MAPS,,,,,
6776,https://www.nyse.com/quote/XNGS:MAR,MAR,MARRIOTT INTERNATIONAL INC,MAR,,,,,
6776,https://www.nyse.com/quote/XNCM:MARA,MARA,MARA HOLDINGS INC,MARA,,,,,
