Symbol,Sector,DateType,Final_Score_PSR,Final_Score_GP/A,Final_Score_EV/EBIT,Final_Score_PER,Final_Score_CurrentRatio,Final_Score_PBR,Final_Score_DebtToEquityRatio,Final_Score_PCR,Final_Score_PFCR,Final_Score_ROE,Final_Score_OperatingMargin,Final_Score_FreeCashFlowMargin,Final_Score_RevenueGrowth,Final_Score_InterestCoverageRatio,Final_Score_Total
AMRN,Healthcare,Year,52.03102570423168,43.67022589297589,48.98569828652823,50.43989966155157,39.28547734085755,52.07559534299564,57.86761997146709,50.59717936103508,48.93568547018167,51.42366468209582,53.77611736639031,53.259676829721855,47.198732445970606,53.85881888028828,50.769818475869606
MMS,Industrials,Year,51.110690614259916,57.4413405976367,48.10413362244905,49.12521098827197,38.970674917687425,51.587049357874044,52.008016194387395,56.20270475233228,56.143786649889186,52.08859142270646,51.92827455285301,51.81733387957152,48.705271081785284,48.23304475801042,50.76758081561462
FBIN,Industrials,Year,51.11036054641656,58.202056486686054,48.07442660060198,49.10984045847941,40.65801007913257,51.58066582519591,50.21502422147279,56.333367729578626,56.87495451760981,52.323804226298655,51.955401394455876,51.849123885755404,48.70510148308474,48.115257104794544,50.767034591065574
TSQ,Communication Services,Year,52.34115243607785,32.91623321948953,51.277893266195775,51.67778872790571,41.85749017046646,53.88723018324997,48.65416823547649,59.973047696886795,62.42538947133284,54.72644355932755,51.996562512444804,51.81489888951913,43.7965903884304,53.367258250404895,50.76515335765773
NWN,Utilities,Year,53.69055227985821,42.11422909824787,51.11041738398635,50.988158946542306,39.901859960223,52.46322382049854,45.521073304736134,62.2975779046769,56.077223662097204,53.56858408082701,54.42576544456735,55.67003109303487,49.32984485364439,53.65282330493547,50.76344552346313
LILAK,Communication Services,Year,52.34421816290329,38.097991967734764,50.9998305943959,51.743553554767416,34.176586224718946,57.40590760889167,49.693512551347126,60.24624879881685,63.235110546561664,53.87512319240798,51.96677812683124,51.77040337154519,41.79899417646542,53.32041650700832,50.762476813171126
LILA,Communication Services,Year,52.344154240174916,38.097991967734764,50.99866599623893,51.743553554767416,34.176586224718946,57.40361678341643,49.693512551347126,60.244424343964944,63.23234204643666,53.87512319240798,51.96677812683124,51.77040337154519,41.79899417646542,53.32041650700832,50.76189736307559
PUBM,Technology,Year,52.201566335886355,42.757249767887394,48.864531633384004,49.26653600766371,38.039305156458596,52.96749872234643,63.131191898533096,55.8110027451322,52.45972493003538,50.221359086980385,52.50005245867492,52.12309090398952,48.476571779038196,52.363553578864526,50.75440833978976
ONIT,Financial Services,Year,68.4179125798735,18.00168871017282,52.224666865092146,55.31213043287241,62.37992919171698,69.31525428926886,21.12464469296144,51.61407530608477,54.2785762609945,49.94351524457863,58.38424436963369,51.54066858882961,46.51734049004669,51.47289009010243,50.75196693658774
HRTX,Healthcare,Year,52.11154452342052,47.501073285931525,48.98569828652823,50.43989966155157,38.203541293174816,52.054188928577744,41.75959156348369,50.59717936103508,50.0,54.553205689274364,53.77611736639031,53.256690166221695,47.425183809886335,53.85881888028828,50.749097674327935
TTD,Communication Services,Year,51.995151511844334,49.00204133693094,48.35042044747096,50.0967093492495,42.491436575859034,52.77758063332738,55.23867464692091,47.49071541448885,38.46480415847407,55.63531346245203,51.98656105648229,51.95027136975819,61.72808658095046,53.27580478687087,50.74882652364856
NGG,Utilities,Year,53.19350951489154,76.3553648945423,38.55363997583905,34.525414285241084,42.107880911596745,52.350688787193945,45.41360327504704,28.987676228684506,48.69993166487052,54.02396906001137,54.79660268580751,55.68844886262098,44.93493041752735,53.661299314723706,50.74824951137714
IMAX,Communication Services,Year,52.19605882071132,37.436762498805386,49.87951313590213,50.6383226386262,46.19716528568597,55.69243002851829,52.58128026480907,54.30883277836241,53.86013254084729,54.96834439671713,51.95489960109337,51.78283874380433,45.438691033113386,53.51018771781045,50.74610424891477
CINT,Technology,Year,52.275653670003464,42.98834615971586,50.286545462390734,50.62333388695677,41.36695422460012,53.47966524836018,52.08155647903659,56.02009256671562,52.51416487464687,50.31402904313313,52.531345043806354,52.07834625756722,48.54666253295466,52.389317651420434,50.743819211745034
UHG,Consumer Cyclical,Year,51.144082662674194,48.4786331689779,47.88538453830395,51.12091969047833,51.52653546771256,51.467224441612125,48.80385816716523,54.75108316710722,51.3421883998862,55.26283274474059,51.06867753038103,51.347215518912904,47.48407392754195,48.694346955649955,50.74121831293887
USEG,Energy,Year,53.0940001974047,19.863330804255092,49.71446529550784,55.230124966843206,35.1761263294175,51.964082839391075,68.33393945693729,51.15901160249418,56.10649133698289,48.00990607639418,52.81826241409381,53.0653300673541,47.79205233374337,48.748556960660345,50.73927245907824
ESBA,Real Estate,Year,63.75131542390717,38.47242231633679,47.941338189147814,45.41245621298337,39.58226569846869,50.0,51.65362170736906,60.17752718833792,57.06465568018382,48.62203311415606,53.83245692521399,52.86966654084637,47.03861270775131,53.91678601245163,50.73822555122529
IHS,Communication Services,Year,52.31929115788543,32.31320251432167,51.23864558957091,51.743553554767416,36.26853453796303,53.54834983677354,46.974285222163985,60.19790583846739,63.03477444036284,60.702389206985515,52.10006297977702,51.92960603053795,44.57200788993629,53.334709882808944,50.73409419159442
NINE,Energy,Year,53.16126284336261,54.64359950088094,48.459056823809355,53.02545851023002,52.60370753814886,51.94277261963888,25.725521509129607,59.80113807708816,56.19370231732574,58.26801279177721,52.83258678513142,53.077636820892394,47.84236719970926,48.738836916514124,50.732887633973384
NSIT,Technology,Year,52.27340180696822,47.53250933143156,50.053796932803785,50.38233163788993,36.4614045469508,53.022211450517865,50.110701142711804,55.54366016204999,52.37846186696207,50.58024254435044,52.48912121468935,52.05544081629297,48.409972098087245,52.427808353822805,50.73099603041314
IART,Healthcare,Year,52.11849543722418,44.36043756080024,48.16314440312134,50.26541055430569,34.25742894633838,52.67230537596424,48.64659267990794,52.169112282435535,55.937686493782365,51.51277316708681,53.786272515319865,53.26542940301005,46.84487440151029,53.87006163025846,50.72945130837862
CGEN,Healthcare,Year,52.09017527289828,40.95163028626531,48.98428971918166,50.43989966155157,54.36375935571684,52.62462295320893,57.784973504782656,50.59717936103508,50.0,51.42366468209582,53.77611736639031,53.256690166221695,48.619410319558256,53.85881888028828,50.72906931456996
QGEN,Healthcare,Year,52.10598616075454,41.87783933540922,48.63728686013455,50.01957395840056,34.679643003469195,52.612847095055514,53.07323273116349,52.0742421358388,55.297915866903196,51.81181464167636,53.82779185200268,53.29261070969639,46.847528319732945,53.933625625200406,50.72448696775139
APPS,Technology,Year,52.21686497938341,50.78222394472414,50.00214102107786,50.22359299989832,34.55455987803264,52.88117536913226,47.73425459413889,55.082412738033625,52.27786034744719,50.14319355316687,52.48624741060003,52.054508933542905,48.44735064389076,52.363553578864526,50.723710214786124
SPXC,Industrials,Year,51.11004426053003,56.099705676722536,47.980257846657096,48.95215835890536,43.161833188593675,51.579168507984825,54.93506735400466,50.99731845171361,46.48968069214325,52.03542218915021,51.947777126983226,51.83398910959574,48.705503511054495,48.158056337268306,50.721988664400186
FVRR,Communication Services,Year,52.20204867102863,46.47772735033026,48.959335210767996,50.42607819035308,40.30734872288828,55.831049881233824,48.53586677275886,55.586942506461085,51.76194164613337,54.440288705958004,51.861092944513786,51.88486005353255,48.520765373697806,53.27580478687087,50.71936791546631
HUBB,Industrials,Year,51.10985887790855,55.84253190491569,48.03480475413539,49.03694925077562,40.95974493139523,51.566391361500116,53.35667916654971,51.27811305683089,47.34602753302255,52.428472888228825,51.96612533906696,51.84392164440659,48.705227130547556,48.8949170211734,50.71815409247583
BNTX,Healthcare,Year,52.093237446361016,40.59164374783488,48.962762514506366,50.38123038132886,66.92032819429338,52.661281798054276,57.901842407294,50.99062203228869,52.411854397924124,51.9293012521165,53.8130244854046,53.298436897825894,46.73046027765373,53.975676085113236,50.710668553322684
VFC,Consumer Cyclical,Year,51.14394104232607,63.50956190094696,47.69596773751921,50.811523286545665,38.579930978349154,51.491788864315446,50.08876846737716,55.97867691913957,51.43687503493247,51.3138116084089,51.06906261205271,51.35007553989267,46.64988494190299,48.81359590953042,50.709533203088526
LYV,Communication Services,Year,52.288773118778934,44.240825788018824,50.14502641090126,50.807326054236576,32.98572160087056,52.77758063332738,46.29554039919194,56.467787346318275,55.57849942448988,61.67771292335374,51.88902122476799,51.78674412849815,49.599259584452184,53.38301279726621,50.70877367389085
BLZE,Technology,Year,52.20540987242914,59.00071983805464,50.40283031879736,50.76900997182927,34.6845875578178,52.46160595811784,39.74348599056317,50.26037044660491,51.90400344355304,49.96016360458372,52.46854545279826,52.0340848703038,48.740190062321034,52.363553578864526,50.70160050473271
TECK,Basic Materials,Year,52.71869884954149,27.557732459054662,40.63402662633375,39.918129104189546,44.14046903062119,63.85214150239415,55.78047552959691,55.46538715607292,58.22703069950896,51.848101415508864,56.32284742323458,56.148586338743364,52.476348878583636,54.724041690086736,50.70100119310506
MLAB,Technology,Year,52.19481981784257,43.79877425835766,49.80608577861419,50.17914237694832,47.58392270508307,52.880481173558195,48.66286915359883,55.245061910883365,52.2400265574023,49.966010027698,52.478406177644544,52.121630146881536,48.423213252501284,52.36763011572335,50.69977497711794
VECO,Technology,Year,52.230645263572086,39.27718592355131,50.248761526000386,50.57974903420618,49.05745947169929,53.10934678484248,54.51630728645062,54.91651728071182,52.26854662319622,50.17233261946626,52.51589249720387,52.06254742943144,48.45546655973058,52.39661894842051,50.6991588760036
COLD,Real Estate,Year,66.21779923175778,40.3011394202813,40.78776561744171,52.35730775075323,34.199756457147565,54.879681189342676,56.223113855396704,55.001286103197984,57.63179404439852,48.34442564684478,51.680566757397735,52.141524869564414,46.07806971081645,53.942467789278574,50.699049888829954
CMS,Utilities,Year,53.58986974554598,48.65924949438875,49.51067415748643,49.76943256336438,41.45698084574643,52.418792471317445,41.59435123360219,57.22863115048424,55.064110575601674,54.93188051487341,54.519420864234235,55.67003109303487,43.54210236292008,53.641624927987195,50.695996854334616
PFGC,Consumer Defensive,Year,51.588124907895946,65.4029160175335,,45.41667885508183,37.86806238270297,54.25026391757596,47.07005907811403,54.35586510488744,55.57608320158451,48.873578946950516,52.83383548978921,52.8461392101081,45.50393546389923,47.40916279953869,50.69190041351245
FLGT,Healthcare,Year,52.11424224506326,38.43567426354625,48.9701174534612,50.411072610122304,64.0911430412967,52.70213708813788,57.85914955653415,51.96632188368629,55.43176997084585,51.72648332396697,53.807219976866904,53.2868679693443,46.847528319732945,53.91724748270076,50.690421843235285
OGCP,Real Estate,Year,63.5081298769797,38.47242231633679,47.912584735449826,45.28090654182948,39.58226569846869,50.0,51.65362170736906,60.05523381536438,56.895402969789785,48.62203311415606,53.83245692521399,52.86966654084637,47.03861270775131,53.91678601245163,50.68858021157194
DLO,Technology,Year,52.057339741171475,41.42294629568482,49.52742077513042,49.84726666139256,38.94917514091145,51.2024771887224,65.12691017100391,54.494021563664305,52.07094639801461,51.16065084708009,52.60277293578009,52.21080595275878,49.37451483587667,52.61203190092806,50.68757195027996
NI,Utilities,Year,53.56626763351879,47.37142109917911,49.89255221772722,49.163644543457245,34.31731515204275,52.44206317952332,45.2083267415817,58.53042571208751,55.232745281743235,53.93637345329309,54.775664355347885,55.67003109303487,43.41468485752346,53.6549021960455,50.68336324468168
EDTK,Consumer Defensive,Year,51.58461810336797,25.768354145983526,,50.338978019403015,56.27780093046154,55.11934515909488,59.47428637608223,55.45549564977635,57.25326231092498,48.63175328017732,52.932193214961046,52.9143546986769,45.688895927654144,47.387510459688784,50.67898832894251
SLB,Energy,Year,53.107166556827764,45.077870312192516,48.88596675879824,48.78720902429856,41.01251597635326,51.95567141765349,56.14577055833546,50.25970490137185,53.10097602593762,52.428148607650016,52.911095141984575,53.14113866190083,47.77957425762128,49.26991738987718,50.67889393976993
WVVI,Consumer Defensive,Year,51.58540496830186,33.84562933236593,,50.50268526632332,50.04049380219362,55.166830598426486,61.87288832899857,51.58366558283341,55.99306393373863,48.56442131336494,52.83952763682237,52.83523420642456,46.56048618728022,47.397224454150425,50.67596581624802
DMRC,Technology,Year,51.86909341556215,39.34864212103737,50.40283031879736,50.76900997182927,54.48393028769672,51.518806041315756,63.04453299698575,50.26037044660491,50.88856728446356,49.96016360458372,52.46854545279826,52.0340848703038,48.63987380443049,52.363553578864526,50.67365602233625
CPRI,Consumer Cyclical,Year,51.143883333148224,67.22088192867349,48.42262858647945,51.281123775714235,35.00161849150019,51.5303930550906,49.33700801394356,54.70548032668007,51.440292743889856,51.37114240097819,51.06960667025998,51.34694454592007,46.82789593410426,48.72245530060635,50.67295393621347
DASH,Consumer Cyclical,Year,51.14228461035451,54.66892946482712,49.05377833998005,49.68566264822026,42.9830017876078,51.37087093892751,59.80000068797045,47.496176757305136,51.08906044535176,51.01456490183415,51.06795565353662,51.361079712469305,49.96656915967031,48.694346955649955,50.671020147407496
ESEA,Industrials,Year,51.110655811348806,54.272620421058065,48.21517580057858,49.292864013724056,35.704791052239045,51.598644335765236,52.06872253310809,59.83140101659053,62.77461724310176,53.309203474210804,52.02253229018355,51.820762462931434,48.70546376221879,48.942619331331926,50.66941640688655
RPD,Technology,Year,52.19189637502484,61.212102702605144,49.42928789256138,49.3926522504404,35.49466220494686,50.04528050678859,28.353787881711852,54.8281975570615,52.15333881476941,52.932255527937905,52.48202789104103,52.103570038028124,48.51419470599137,52.37765553812927,50.66363258968173
EP,Energy,Year,52.959220964998146,28.9924873744341,49.489574036722324,53.52480517996276,32.7451636703059,51.94583849027101,62.55195603381422,27.943614172355886,54.04795271237444,48.680611108252684,52.82500626814223,53.06771408945677,47.82254201936243,48.809230739544304,50.662630866574915
WWW,Consumer Cyclical,Year,51.143997439147554,63.25498855221958,48.49380972541391,50.06973932840093,37.505050795377656,51.476390241818464,51.13410765265594,55.51859747069904,51.4011900596993,51.70418840202067,51.06891232971163,51.35035248732855,46.37697624657561,48.773470104412496,50.66226934539153
MD,Healthcare,Year,52.122510349956045,41.25303275888942,48.93405607798182,50.381833246757395,31.74218583212076,52.676447267395965,51.09475434841146,52.35187617947301,56.35044789700389,51.504486029118006,53.79598234172208,53.27292262403124,46.76851748147742,53.894483900849764,50.66169098922531
DINO,Energy,Year,53.16098685485139,66.37941626579297,48.462857131949065,42.93390190732888,45.79237011542556,51.96999607821786,60.21095572043407,59.209039382127244,56.30511701008711,49.543772134868576,52.83031502933298,53.08161930514636,47.78014825692545,48.95540309851475,50.658411587467455
AN,Consumer Cyclical,Year,51.14427744316795,64.1537153590135,48.82701342860923,51.11268764718549,33.06960021009253,51.544327253640674,47.86304586504707,57.796212076726675,51.541757716350915,54.28560511009417,51.06913053926732,51.34320292256784,46.51517484398988,48.94704818444838,50.65805704287154
CVS,Healthcare,Year,52.124054211862784,41.948556808065035,48.7275839007233,50.21240714293576,28.385570757489212,52.70299113468998,49.51289977171467,52.39166649480566,56.5463545377968,51.68155506708815,53.78307639988925,53.261712791727376,46.91025879426229,53.89309934858234,50.6577034423891
PED,Energy,Year,53.08173726088185,26.97946056412482,48.92275618507183,51.35240127853025,50.2347682609352,51.971125376454275,69.72496559493885,58.521832815843965,54.08177517519302,50.284105420404785,52.875275572995406,53.28512425778088,48.016900563235055,48.71611106593632,50.65494241557573
KRYS,Healthcare,Year,52.05163583337179,39.53890666336103,48.52211361553354,49.78894401794951,72.19114261048406,52.52443441518843,57.96099809278303,51.328340012660995,51.571764663532825,51.67056564123183,53.82904138558942,53.31593304580285,48.83768503507968,53.85881888028828,50.65480192607566
JBHT,Industrials,Year,51.110519036244554,54.48657266517999,48.0441545328244,49.04610108890344,38.068402176720056,51.57342350314363,54.92583876824307,55.69017511147972,58.931490401256056,52.277536071039314,51.92576973938133,51.78735160447234,48.70521901959166,49.09139330964527,50.65282735385202
PTON,Consumer Cyclical,Year,51.14393368671445,64.61646952414341,49.05377833998005,51.35925150130993,45.12071119701281,51.28957511106968,42.790763099780605,50.0,51.068705581174946,55.38415282975108,51.06795565353662,51.33963270007399,46.19807372429999,48.694346955649955,50.65195356460697
WDS,Energy,Year,53.08357078758678,34.9355455742917,49.172235408843655,50.96445166717215,39.95823147644245,51.969075939612,61.2305905135302,62.099954434184156,57.38830616013954,50.39161847428659,53.10564353923189,53.1331716427988,47.79205233374337,49.63323605106112,50.65086915991952
ASTH,Healthcare,Year,52.12026967385275,41.090397850270946,48.68327505886967,49.879199426772544,35.32047398131637,52.61263852647364,52.56866574681084,51.82485682226692,53.952431483379414,51.702157500111596,53.788600038780665,53.26284583243216,48.13537242329892,53.90431771892288,50.65033707184023
SUN,Energy,Year,53.16277614027304,55.64723723122695,48.80059619098149,49.10851344670383,41.021209339928745,51.94277261963888,37.49820347020585,55.14836217301706,54.556535946394426,56.09430666939646,52.8307945786139,53.07311660710158,47.798527241314055,48.88308296111968,50.64926323829406
FISK,Real Estate,Year,63.311089914709186,38.47242231633679,47.88914766722945,45.17270905438998,39.58226569846869,50.0,51.65362170736906,59.955710298899334,56.75767218749372,48.62203311415606,53.83245692521399,52.86966654084637,47.03861270775131,53.91678601245163,50.64815672466539
MRNA,Healthcare,Year,52.10541950689029,40.96417042927847,48.96237399400418,50.4134260057304,43.01464840882157,52.6318023979107,57.11401770076367,50.93555679741158,51.177988738523865,51.89933639381217,53.802694105872234,53.27720803308445,46.753209953510435,53.936723683504916,50.648053894062286
AA,Basic Materials,Year,52.79040270378057,35.763190509144714,48.31098990119122,48.91304257632669,40.42366145168209,59.0207112491174,54.593127524880536,51.03673412983564,56.253509181758574,50.37536842396977,56.09324558513901,56.11127007542642,44.46791487061882,54.90365154814059,50.64691569507228
ORLY,Consumer Cyclical,Year,51.142818414784934,78.66411071976879,48.479658115308,50.3254939387838,32.22206443356296,51.2697950059958,41.56908041523768,53.625926585873174,51.36247287239587,50.942171863062725,51.071643009068204,51.36181456543603,47.694344646257385,49.25072801196536,50.64158018553577
ITRI,Technology,Year,52.25106076954677,43.73862895348191,49.9564641313497,50.256752904120404,40.10606125633902,53.11313976058676,56.400855727856275,54.114027084857845,52.063561491801345,50.15956790208914,52.49667627427016,52.052977623743416,48.67800010120506,52.45950857459783,50.64071494050361
LNW,Consumer Cyclical,Year,51.14330410442588,53.31273999295036,48.37328657905657,50.37851089476855,42.89308748163711,51.294869643078655,51.69803525901088,55.33451200933167,51.43236440412421,54.05792096385427,51.071881455824304,51.35615462988442,47.817908458356264,48.76692601555187,50.63796442084678
MAG,Basic Materials,Year,52.5234477506786,16.871937092969937,46.12484520194962,42.31108727514716,58.41822435963117,51.20746980969439,69.02920470797145,50.0,51.22014604051747,54.44961051656595,55.992491090797095,56.087395051836964,50.0,54.64753343965336,50.63452802410093
HLF,Consumer Defensive,Year,51.58733712282195,96.69181000766312,,49.2977774152057,32.04769385785699,50.47706236936119,19.301984963968664,55.34307117534574,56.95690808329294,48.548448490041466,52.91772859990696,52.88215650851812,44.765087912151465,47.40680636040672,50.63260560511854
ACI,Consumer Defensive,Year,51.58820584097723,92.08851941902482,,49.43180399051796,28.12380671223647,53.326485539317645,22.465237748209873,55.41165607166201,57.215918066677986,50.27016602054198,52.85184037414666,52.84673271078553,45.1667719617308,47.41841390693853,50.631196797135956
HQY,Healthcare,Year,52.09610588714192,41.554078491117345,48.11890916082664,49.73500870632594,41.627615096695266,52.54906197199234,53.15492616936156,51.83178436067651,55.40526185127122,51.551045462246364,53.80611161719454,53.26161243601921,47.3332581299027,53.881454182276194,50.62867519110314
JAMF,Technology,Year,52.189917775574585,48.53683320367992,50.40283031879736,50.76900997182927,34.3290518116653,53.00773983918789,54.7243899975031,52.685723730718884,51.618022668347486,49.96016360458372,52.46854545279827,52.06303730070317,48.575425731861,52.363553578864526,50.62319072685351
CDE,Basic Materials,Year,52.728286963594485,42.40912319814571,44.70634280497656,42.314614590087444,38.10349317411388,57.62406195522668,51.49273772181792,53.507896431715665,57.50730043628433,51.4489770227521,56.377240127814495,56.087395051836964,49.46335096252383,54.93257096227569,50.62167081451184
SMP,Consumer Cyclical,Year,51.14408839069063,43.271768382767256,48.7360885771243,50.40547170069824,48.55687176854153,51.588104251154476,57.528665769517154,56.565803507272065,51.451331627574284,51.427000065176756,51.069318912510454,51.349611095509275,46.54411729189917,49.06263818154797,50.621491394427395
BLCO,Healthcare,Year,52.1196133196989,41.916599514387386,48.074946251384716,50.307732607446766,32.730215280454104,52.70675367025066,52.45724036579242,51.72306861927025,55.1501683883353,51.42413387216975,53.785391132928545,53.25808640354607,46.93596526347997,53.86425246164412,50.62118334341253
PRPL,Consumer Cyclical,Year,51.1442308747924,74.4202007520673,48.89531541879369,51.12016737943998,38.28779910406199,51.5113378092169,43.87399108201865,50.0,51.068705581174946,50.95618681614292,51.06833039993386,51.33963270007399,46.19807372429999,48.79673217127099,50.62005027237768
QXO,Technology,Year,51.9716344440235,34.905590635351416,49.72976110726945,49.3926522504404,61.229409057697794,53.1161809893359,63.05999294031582,51.59487496793992,51.11622728826723,49.96016360458372,52.46854545279827,52.21322306381319,48.42896938008971,52.363553578864526,50.61960562589005
EJH,Consumer Cyclical,Year,51.14285561482813,27.50048318797151,48.8355920876384,51.000625318505,69.09138883415467,51.49904807075941,59.89202667359228,48.737513981725066,51.41637382083617,51.04022201431749,51.0682844151684,51.34156006272368,47.21209810873008,48.84792477908151,50.61614264071655
SPWH,Consumer Cyclical,Year,51.14432975316356,63.89902417381202,49.00077751992307,51.30170669028452,38.301375683629814,51.61582065128034,44.54725532037473,58.52344233619522,51.57738756337082,51.259085521987046,51.068143219857646,51.341351507534064,46.19807372429999,48.84500119150959,50.61591248980161
EVCM,Technology,Year,52.20810106372578,46.10259485721043,49.010426391703305,50.76900997182927,38.28619492292797,53.13136128267533,53.21506595482198,54.57101342299423,52.137036802882015,49.96016360458372,52.47275401176805,52.081333337738755,48.58464226543339,52.36438570101705,50.61430671107381
AGCO,Industrials,Year,51.11081490358475,55.076057036593625,48.225871135547784,49.29168424377407,38.19757370229882,51.59277619278276,53.051955727748094,56.596539277968844,58.45333420292653,51.70110490376071,51.92834771843769,51.79754580339393,48.70511051336823,48.62267866887092,50.612875510170625
GNL,Real Estate,Year,65.55723966506639,36.94491287431372,47.41348751408586,47.35040079014793,31.60400788305663,56.900658454813595,38.742610789095465,62.06035993872512,60.558223634905474,48.34442564684478,55.97759860863839,52.92065935570223,50.354797737395,53.844049564740786,50.61238803268081
MYE,Consumer Cyclical,Year,51.14410880582673,51.2844757480824,48.57470530527815,49.4678743778575,42.628845178511526,51.57186297690728,55.05439143591984,57.786051803506155,51.52992690013843,51.429955677300576,51.06940178604743,51.34903272839809,46.80813594156466,48.866863291087654,50.61183085403046
PBI,Industrials,Year,51.11084281405233,61.3380484166209,48.036526376655004,49.30304516503542,33.785821160787215,51.54671329436104,39.4341060612506,58.67895703416796,60.98670130863408,53.020529333764074,51.958284087882035,51.811756904522966,48.705011391908364,47.72165547555529,50.6079966246064
PTC,Technology,Year,52.08533699329995,50.33841223314417,49.488531934877805,49.65239396454726,33.64018760315674,52.325596261382834,51.50695429922559,54.55752989398348,52.006303506398055,50.45392367128897,52.58309542001936,52.167893764311586,48.476568551890544,52.397841993580045,50.60773660727151
LPSN,Technology,Year,52.261093485703014,59.176726908484774,50.40283031879736,50.76900997182927,39.65122354579899,50.61572270389939,31.68131779601901,50.26037044660491,52.132584373557094,52.04062795093165,52.46854545279827,52.0340848703038,48.32774760042496,52.363553578864526,50.60231943685867
CRNC,Technology,Year,52.247431213844145,50.453207176233185,50.25762568434014,50.60465800879174,36.62010689100449,53.372403637725824,43.098368414620055,54.61070598396819,52.21925256510394,49.97729812815361,52.52721656765716,52.05370947004606,48.48744692555478,52.384471254363504,50.601894202750934
LH,Healthcare,Year,52.11865187464253,41.21960887964989,48.52770468371817,49.87391712968811,31.067244531515808,52.63505305325154,51.39123218560346,52.240614780534045,55.947278100178735,51.75674629826594,53.802068419941804,53.277384873225024,46.90974287307952,53.92092903011988,50.60115495857964
HOV,Consumer Cyclical,Year,51.14425218846605,33.77572246782218,48.906718670751005,51.207026232603,63.50756095144166,51.5901221177214,54.569598455321355,49.994452218766554,51.267136151506776,53.81224089615185,51.06956184283517,51.34359930490097,47.289747171399256,48.932385712133325,50.60072317013003
ARHS,Consumer Cyclical,Year,51.14385646102373,62.88955319785032,48.46148427037002,50.42909670833192,37.877409490613445,51.47598568014669,46.92133474783519,56.55564380103645,51.51279281330535,52.72325833767666,51.0693841689682,51.345913221857515,47.07692423196289,48.81723379527607,50.59284792330389
CTKB,Healthcare,Year,52.093272240123255,41.898794551214245,48.69590595030805,50.17556555334196,69.83801353428895,52.57881050023808,57.65267171960352,50.59717936103508,48.707618070934885,51.42699580021891,53.778402441144664,53.257094204995546,47.43575852050053,53.86528480673652,50.591746146471166
ROST,Consumer Cyclical,Year,51.143410615012634,54.08433817943178,48.51370729404607,50.285516063750315,43.11984733596494,51.33431945070985,52.57657333056861,52.83161119036743,51.34074951590884,53.47039297755373,51.070005072868625,51.351316579299606,47.41647686173425,49.6864910135021,50.58748253433705
NTCT,Technology,Year,52.238909935087165,39.26327883041309,50.10491674990072,50.364990691797956,39.09359847373519,53.43450380831152,62.54917100021688,55.10246885639266,52.20441996448473,49.981912156717826,52.5022046870574,52.088068239660515,48.328140720790955,52.406859848257355,50.5857909491083
BZH,Consumer Cyclical,Year,51.144207877725606,27.39700906349706,48.71879055466522,51.08103160591925,69.09138883415467,51.60883530504419,55.87162741772833,52.19430579546929,51.202243343681104,51.82330186826922,51.0692100825213,51.34125240553396,46.95618155505693,48.694346955649955,50.585266618922574
CRM,Technology,Year,52.098447103510736,45.37844004076579,49.185427705864974,49.47320847058727,34.72925483457514,52.65409923979497,60.06555484366473,54.77898541753357,52.092623117204226,50.271036077188924,52.54594139859504,52.170677489909735,48.49256008294937,52.363553578864526,50.58489950671391
PGY,Technology,Year,52.194425723850536,39.9437107670727,50.40283031879736,50.76900997182927,57.543860701068866,52.77941229195143,52.9488120797882,50.26037044660491,51.58054978773045,49.96016360458372,52.46854545279826,52.04076717427691,48.72378064514305,52.363553578864526,50.58319464920996
CBRL,Consumer Cyclical,Year,51.14418543983257,68.71328547047997,47.87743418957628,50.38253183102562,31.210228646321283,51.540350386821174,48.05289072973131,57.81647608059036,51.54858021391275,51.92370024996485,51.06846995935666,51.34311971819397,46.627914307010165,48.861656981107934,50.57934458599463
MDRR,Real Estate,Year,70.99964597456994,36.45774340134054,49.6626096838184,52.35730775075323,44.534342640027624,56.74431753692356,41.40111331482098,44.74692249343807,58.83005198618583,48.34442564684478,51.97959206115294,52.08408919266567,46.1980594246985,53.760176813152874,50.578599851456644
RNGR,Energy,Year,53.149314151396624,43.257052254698294,49.01974003793856,47.24918871881658,49.28957470775745,51.96764586777926,66.10053808043358,63.08300086694206,56.581174702558535,49.4400390233956,52.837911012914006,53.11081578900632,47.78374398070185,49.13520026694436,50.576916753054036
ASH,Basic Materials,Year,52.72604760585142,40.5616716087077,38.6163456879054,43.68308152396962,44.59045369652565,59.708609190223,52.60981419257352,54.0998166551829,56.13202015445688,53.62752884444779,56.12690009750135,56.34625290780474,44.392145138411166,54.803840820995774,50.573180580325506
IONS,Healthcare,Year,52.09441847356206,46.58770635032353,48.98569828652823,50.43989966155157,71.6654745589487,52.268049972225626,47.10862807177239,50.59717936103508,49.84795506716881,51.42366468209582,53.77611736639031,53.257018507572404,46.85136459313206,53.85881888028828,50.5730375303802
IFF,Basic Materials,Year,52.722416001502566,41.43637459925766,47.345259778588414,47.97089000778135,41.41282178740234,59.62277441567167,48.625321661296724,52.76377106956789,54.493410270908186,49.8209749925516,56.12945163938239,56.245141605335334,44.63805480612797,54.78563361359807,50.57230687492659
